bodyId,type,instance,somaSide,nt
110756,vDeltaF,vDeltaF_C0,R,acetylcholine
111108,PFNa,PFNa(PB03)_R6_C5,R,acetylcholine
111244,FC1F,FC1F_C5_R,R,acetylcholine
111460,FS3_c,FS3_c_C1_R,R,acetylcholine
111593,vDeltaK,vDeltaK_C3,L,acetylcholine
111693,vDeltaL,vDeltaL_C7,L,acetylcholine
111837,vDeltaM,vDeltaM_C0,R,acetylcholine
112039,PFNp_a,PFNp_a,R,acetylcholine
112156,FB8F_a,FB8F_a_L,L,glutamate
112250,PFNp_c,PFNp_c,R,acetylcholine
112339,FS1A_a,FS1A_a_C3_R,R,acetylcholine
112377,PFNp_b,PFNp_b,R,acetylcholine
112402,vDeltaM,vDeltaM_C0,R,acetylcholine
112466,FB2C,FB2C_R,R,glutamate
112530,vDeltaE,vDeltaE_C4,L,acetylcholine
112562,vDeltaK,vDeltaK_C5,R,acetylcholine
112723,PFNp_e,PFNp_e,R,acetylcholine
112756,PFNp_e,PFNp_e,R,acetylcholine
112888,FC2C,FC2C_C8_L,L,acetylcholine
112940,FC1E,FC1E_C5_L,L,acetylcholine
113148,FB5S,FB5S_R,R,glutamate
113398,FC1B,FC1B_C4_R,R,acetylcholine
113489,PFNp_a,PFNp_a,R,acetylcholine
113500,FC3_b,FC3_b_C5_L,L,acetylcholine
113512,vDeltaL,vDeltaL_C3,L,acetylcholine
113544,FS4C,FS4C_C7_R,R,acetylcholine
113565,FB8F_a,FB8F_a_R,R,glutamate
113588,FB5T,FB5T_L,L,glutamate
113840,FB4A_a,FB4A_a_R,R,glutamate
113924,FB5U,FB5U_R,R,glutamate
114009,FC1B,FC1B_C5_R,R,acetylcholine
114050,PFNa,PFNa(PB03),R,acetylcholine
114213,FB4A_a,FB4A_a_R,R,glutamate
114379,vDeltaK,vDeltaK_C4,L,acetylcholine
114392,FB6S,FB6S_L,L,glutamate
114426,PFNm_b,PFNm_b_R9_C1,R,acetylcholine
114480,FS4B,FS4B_C8_R,R,acetylcholine
114624,SA1_c,SA1_c_R,R,glutamate
114647,PFNm_b,PFNm_b_L3_C2,L,acetylcholine
114924,SA2_c,SA2_c_cont_L,L,glutamate
115046,FS3_b,FS3_b_C8_L,L,acetylcholine
115198,P6-8P9,P6-8P9(PB14)_L,L,glutamate
115260,PFNa,PFNa(PB03)_L2_C1,L,acetylcholine
115261,FC2C,FC2C_C6_L,L,acetylcholine
115521,FB6R,FB6R_L,L,glutamate
115546,FB4E_a,FB4E_a_R,R,glutamate
115572,vDeltaL,vDeltaL_C2,L,acetylcholine
115622,SA1_a,SA1_a_R,R,glutamate
115624,PFNa,PFNa(PB03)_R4_C7,R,acetylcholine
115674,FC2C,FC2C_C4_R,R,acetylcholine
115704,FB5S,FB5S_R,R,glutamate
115826,SA2_b,SA2_b_cont_L,L,glutamate
115953,FS4A,FS4A_C9_L,L,acetylcholine
116185,FB8F_a,FB8F_a_R,R,glutamate
116200,FB5P,FB5P_R,R,glutamate
116303,vDeltaE,vDeltaE_C1,L,acetylcholine
116424,vDeltaL,vDeltaL_C3,R,acetylcholine
116777,PFNp_e,PFNp_e,L,acetylcholine
117040,FB8F_a,FB8F_a_R,R,glutamate
117121,FB3C,FB3C_L,L,gaba
117172,vDeltaM,vDeltaM_C0,R,acetylcholine
117356,FC1E,FC1E_C2_L,L,acetylcholine
117521,FS2,FS2_C2_R,R,acetylcholine
117590,SAF,SAF(FB9)_L,L,glutamate
117868,SAF,SAF(FB9)_R,R,glutamate
117879,PFNp_b,PFNp_b,R,acetylcholine
117972,vDeltaB,vDeltaB_C1,L,acetylcholine
118288,PFNm_b,PFNm_b_R2_C9,R,acetylcholine
118318,FB6S,FB6S_L,L,glutamate
118375,FS2,FS2_C2_L,L,acetylcholine
118431,vDeltaK,vDeltaK_C5,L,acetylcholine
118617,FC1D,FC1D_C5_R,R,acetylcholine
118715,vDeltaE,vDeltaE_C7,R,acetylcholine
118960,FB8F_a,FB8F_a_L,L,glutamate
118973,PFNm_b,PFNm_b_R8_C3,R,acetylcholine
118980,PFNa,PFNa(PB03)_L2_C1,L,acetylcholine
119544,FC2C,FC2C_C6_L,L,acetylcholine
119668,FC1D,FC1D_C7_L,L,acetylcholine
119776,vDeltaM,vDeltaM_C2,L,acetylcholine
119819,FC2C,FC2C_C8_L,L,acetylcholine
119833,vDeltaG,vDeltaG_C5,R,acetylcholine
119860,FB5V_c,FB5V_c_R,R,glutamate
120165,FS1A_c,FS1A_c_C3_R,R,acetylcholine
120524,FS4C,FS4C_C1_R,R,acetylcholine
120591,FC1C_b,FC1C_C4_R,R,acetylcholine
120773,vDeltaH,vDeltaH_C7,R,acetylcholine
120798,FB8F_b,FB8F_b_L,L,glutamate
120915,FS1B_b,FS1B_b_C5_L,L,acetylcholine
121031,FB2C,FB2C_L,L,glutamate
121084,FB5S,FB5S_L,L,glutamate
121377,vDeltaF,vDeltaF_C5,R,acetylcholine
121578,IbSpsP,IbSpsP(PB17)_R2,R,acetylcholine
121794,vDeltaE,vDeltaE_C2,L,acetylcholine
121959,hDeltaJ,hDeltaJ_08_C7a,L,acetylcholine
121970,FB8E,FB8E_L,L,glutamate
121996,FS3_d,FS3_C8_R,R,acetylcholine
122132,PFNp_c,PFNp_c,R,acetylcholine
122167,FC2C,FC2C_C7_R,R,acetylcholine
122334,FC2C,FC2C_C7_L,L,acetylcholine
122727,vDeltaB,vDeltaB_C8,R,acetylcholine
122745,FB5U,FB5U_R,R,glutamate
123047,hDeltaI,hDeltaI_12_C10,L,acetylcholine
123127,PFNa,PFNa(PB03)_L6_C5,L,acetylcholine
123199,FB6S,FB6S_R,R,glutamate
123248,FB4E_b,FB4E_b_L,L,glutamate
123377,IbSpsP,IbSpsP(PB17)_R6/7,R,acetylcholine
123428,PFNp_e,PFNp_e,R,acetylcholine
123675,FS4C,FS4C_C4_L,L,acetylcholine
123681,FB7C,FB7C_L,L,glutamate
124027,FB5S,FB5S_L,L,glutamate
124099,PFNp_b,PFNp_b,R,acetylcholine
124313,PFNm_b,PFNm_b_L9_C9,L,acetylcholine
124358,FB8D,FB8D_R,R,glutamate
124466,PFNm_b,PFNm_b_L7_C6,L,acetylcholine
124469,vDeltaH,vDeltaH_C0,L,acetylcholine
124472,vDeltaA_b,vDeltaA_b_C1,L,acetylcholine
124489,SAF,SAF(FB9)_R,R,glutamate
124536,vDeltaM,vDeltaM_C2,R,acetylcholine
124562,FC2C,FC2C_C5_L,L,acetylcholine
124659,hDeltaI,hDeltaI_04_C4,R,acetylcholine
124948,vDeltaM,vDeltaM_C3,R,acetylcholine
125114,FB6S,FB6S_R,R,glutamate
125225,FS4A,FS4A_C1_R,R,acetylcholine
125272,FS1B_a,FS1B_a_C3_R,R,acetylcholine
125273,PFNm_b,PFNm_b_R8_C3,R,acetylcholine
125294,vDeltaC,vDeltaC_C7,R,acetylcholine
125369,FB6L,FB6L_R,R,unclear
125399,vDeltaA_b,vDeltaA_b_C2,L,acetylcholine
125443,FB8F_b,FB8F_b_R,R,glutamate
125531,vDeltaG,vDeltaG_C1,L,acetylcholine
125566,FS3_b,FS3_b_C9_L,L,acetylcholine
125592,FS4C,FS4C_C3_R,R,acetylcholine
125729,PFNm_b,PFNm_b_R5_C6,R,acetylcholine
125940,PFNp_b,PFNp_b,R,acetylcholine
126061,hDeltaI,hDeltaI_05_C4,R,acetylcholine
126393,FB2F_d,FB2F_d_R,R,glutamate
126426,P6-8P9,P6-8P9(PB14)_R,R,glutamate
126496,vDeltaK,vDeltaK_C0,L,acetylcholine
126699,FS3_d,FS3_C8_L,L,acetylcholine
126963,vDeltaI_a,vDeltaI_a_C7,R,acetylcholine
127066,vDeltaL,vDeltaL_C5,L,acetylcholine
127158,FS4A,FS4A_C1_R,R,acetylcholine
127208,vDeltaM,vDeltaM_C0,R,acetylcholine
127422,vDeltaF,vDeltaF_C5,R,acetylcholine
127493,vDeltaM,vDeltaM_C4,L,acetylcholine
127510,vDeltaD,vDeltaD_C3,L,acetylcholine
127661,FC2C,FC2C_C6_R,R,acetylcholine
127690,FB7C,FB7C_R,R,glutamate
128010,FB9A,FB9A_L,L,glutamate
128164,SA2_b,SA2_b_cont_L,L,glutamate
128516,FB6J,FB6J_L,L,glutamate
128552,IbSpsP,IbSpsP(PB17)_R4,R,acetylcholine
128694,vDeltaD,vDeltaD_C4,R,acetylcholine
128738,vDeltaM,vDeltaM_C9,R,acetylcholine
128825,FB5B,FB5B_L,L,glutamate
129715,PFNa,PFNa(PB03)_L4_C3,L,acetylcholine
129748,PFNm_b,PFNm_b_L8_C7,L,acetylcholine
129772,vDeltaL,vDeltaL_C3,R,acetylcholine
129780,FC3_b,FC3_b_C3_L,L,acetylcholine
129790,FC1F,FC1F_C5_L,L,acetylcholine
129936,vDeltaF,vDeltaF_C6,L,acetylcholine
129971,PFNp_a,PFNp_a,R,acetylcholine
130007,FC1B,FC1B_C2_L,L,acetylcholine
130104,FC1E,FC1E_C5_R,R,acetylcholine
130122,FB7M,FB7M_R,R,glutamate
130144,FS4A,FS4A_C8_R,R,acetylcholine
130175,FB8G,FB8G_L,L,glutamate
130366,vDeltaL,vDeltaL_C0,R,acetylcholine
130460,vDeltaC,vDeltaC_C9,R,acetylcholine
130466,SA3,SA3_bilateral_L,L,glutamate
130557,FS3_c,FS3_c_C6_L,L,acetylcholine
130835,FC1C_b,FC1C_C4_L,L,acetylcholine
130897,vDeltaM,vDeltaM_C3,L,acetylcholine
130971,hDeltaI,hDeltaI_12_C10,L,acetylcholine
131124,IbSpsP,IbSpsP(PB17)_R8/9,R,acetylcholine
131142,PFNp_c,PFNp_c,R,acetylcholine
131237,FS4C,FS4C_C6_R,R,acetylcholine
131273,FC2A,FC2A_C5_R,R,acetylcholine
131313,EPG,EPG(PB08)_R6,R,acetylcholine
131537,PFNp_c,PFNp_c,R,acetylcholine
131570,FB8D,FB8D_L,L,glutamate
131734,FB8F_b,FB8F_b_L,L,glutamate
131748,FR1,FR1(FQ4)_C7_R,R,acetylcholine
131902,vDeltaL,vDeltaL_C3,L,acetylcholine
131984,FC1C_b,FC1C_C5_L,L,acetylcholine
132121,vDeltaH,vDeltaH_C4,R,acetylcholine
132143,vDeltaD,vDeltaD_C7,R,acetylcholine
132371,FS4C,FS4C_C4_R,R,acetylcholine
132382,PFNp_e,PFNp_e,L,acetylcholine
132482,FC2C,FC2C_C9_L,L,acetylcholine
132650,FB7D_a,FB7D_a_R,R,glutamate
132828,PFNp_c,PFNp_c,R,acetylcholine
132898,PFNp_c,PFNp_c,L,acetylcholine
132995,vDeltaC,vDeltaC_C9,R,acetylcholine
133002,PFNp_e,PFNp_e,L,acetylcholine
133079,PFNp_a,PFNp_a,L,acetylcholine
133373,FS1A_b,FS1A_b_C6_L,L,acetylcholine
133390,vDeltaL,vDeltaL_C0,L,acetylcholine
133601,FB4X,FB4X_L,L,glutamate
133645,PFNp_c,PFNp_c,L,acetylcholine
133712,vDeltaM,vDeltaM_C7,R,acetylcholine
133846,vDeltaC,vDeltaC_C2,L,acetylcholine
133953,FC1C_b,FC1C_C4_R,R,acetylcholine
134100,vDeltaJ,vDeltaJ_C4,R,acetylcholine
134107,FS1A_a,FS1A_a_C6_R,R,acetylcholine
134118,FR2,FR2_C2_R,R,acetylcholine
134322,FS1A_c,FS1A_c_C7_L,L,acetylcholine
134390,PFNp_c,PFNp_c,L,acetylcholine
134653,vDeltaB,vDeltaB_C0,R,acetylcholine
134768,vDeltaA_a,vDeltaA_a(AB)_C0,L,acetylcholine
134802,FS4A,FS4A_C2_R,R,acetylcholine
134848,vDeltaM,vDeltaM_C4,L,acetylcholine
135084,FC1C_b,FC1C_C9_L,L,acetylcholine
135201,PFNp_b,PFNp_b,L,acetylcholine
135453,PFNm_a,PFNm_a_L4_C3,L,acetylcholine
135454,FS1A_b,FS1A_b_C7_L,L,acetylcholine
135721,vDeltaH,vDeltaH_C7,R,acetylcholine
136113,vDeltaG,vDeltaG_C7,R,acetylcholine
136159,FB5U,FB5U_L,L,glutamate
136469,FS1B_b,FS1B_b_C4_R,R,acetylcholine
136667,FB8G,FB8G_R,R,glutamate
136981,vDeltaI_a,vDeltaI_a_C8,R,acetylcholine
137084,vDeltaG,vDeltaG_C5,L,acetylcholine
137299,FC2A,FC2A_C5_L,L,acetylcholine
137378,vDeltaA_a,vDeltaA_a(AB)_C3,R,acetylcholine
137597,vDeltaI_a,vDeltaI_a_C5,R,acetylcholine
137777,vDeltaI_a,vDeltaI_a_C5,L,acetylcholine
137936,FB6S,FB6S_R,R,glutamate
137949,vDeltaD,vDeltaD_C1,L,acetylcholine
137990,FC2B,FC2B_C3_L,L,acetylcholine
138011,FS1A_a,FS1A_a_C2_L,L,acetylcholine
138121,FC1A,FC1A_C2_R,R,acetylcholine
138167,vDeltaB,vDeltaB_C0,R,acetylcholine
138220,FR2,FR2_C1_R,R,acetylcholine
138592,FS1B_a,FS1B_a_C6_L,L,acetylcholine
138785,PFNp_e,PFNp_e,R,acetylcholine
139382,FB4A_a,FB4A_a_L,L,glutamate
139590,FB8F_b,FB8F_b_L,L,glutamate
139612,PFNp_b,PFNp_b,R,acetylcholine
139657,vDeltaG,vDeltaG_C0,R,acetylcholine
139763,FC2C,FC2C_C2_R,R,acetylcholine
139866,vDeltaC,vDeltaC_C5,R,acetylcholine
139925,FS1A_a,FS1A_a_C7_L,L,acetylcholine
140134,vDeltaI_a,vDeltaI_a_C7,L,acetylcholine
140308,PFNp_b,PFNp_b,R,acetylcholine
140436,vDeltaA_b,vDeltaA_b_C1,L,acetylcholine
140558,FB4E_b,FB4E_b_L,L,glutamate
140609,PFNp_c,PFNp_c,L,acetylcholine
140688,PFNp_e,PFNp_e,R,acetylcholine
140727,SA3,SA3_bilateral_R,R,glutamate
140787,FC2B,FC2B_C1_L,L,acetylcholine
140794,FC2C,FC2C_C3_R,R,acetylcholine
140820,FB2F_d,FB2F_d_R,R,glutamate
140831,PFNp_a,PFNp_a,L,acetylcholine
140877,vDeltaE,vDeltaE_C5,L,acetylcholine
141044,vDeltaA_a,vDeltaA_a(AB)_C0,R,acetylcholine
141161,FB4Z_c,FB4Z_c_R,R,glutamate
141295,PFNm_b,PFNm_b_R3_C8,R,acetylcholine
141430,FC2C,FC2C_C3_R,R,acetylcholine
141499,vDeltaD,vDeltaD_C5,R,acetylcholine
141939,vDeltaE,vDeltaE_C7,L,acetylcholine
142155,FS4A,FS4A_C9_L,L,acetylcholine
142427,vDeltaA_a,vDeltaA_a(AB)_C0,R,acetylcholine
142689,hDeltaI,hDeltaI_11_C9,L,acetylcholine
142805,vDeltaB,vDeltaB_C4,R,acetylcholine
142911,vDeltaE,vDeltaE_C5,R,acetylcholine
143023,FB8F_b,FB8F_b_R,R,glutamate
143106,vDeltaB,vDeltaB_C4,L,acetylcholine
143371,vDeltaB,vDeltaB_C4,L,acetylcholine
143387,vDeltaI_b,vDeltaI_b_C7,R,acetylcholine
143586,vDeltaC,vDeltaC_C1,L,acetylcholine
144052,PFNp_a,PFNp_a,L,acetylcholine
144110,PFNp_a,PFNp_a,L,acetylcholine
144163,PFNp_e,PFNp_e,L,acetylcholine
144164,PFNp_b,PFNp_b,R,acetylcholine
144165,vDeltaA_a,vDeltaA_a(AB)_C2,L,acetylcholine
144251,PFNp_c,PFNp_c,R,acetylcholine
144488,FC1C_a,FC1C_a_C2_L,L,acetylcholine
144553,FB6J,FB6J_L,L,glutamate
144604,FS2,FS2_C6_R,R,acetylcholine
144697,vDeltaA_a,vDeltaA_a(AB)_C7,L,acetylcholine
144908,vDeltaB,vDeltaB_C6,L,acetylcholine
144997,FC1C_a,FC1C_a_C6_L,L,acetylcholine
145031,FS4C,FS4C_C7_L,L,acetylcholine
145037,vDeltaK,vDeltaK_C1,L,acetylcholine
145039,PFNa,PFNa(PB03)_L9_C9,L,acetylcholine
145195,FB5S,FB5S_R,R,glutamate
145229,FB4Z_b,FB4Z_b_R,R,glutamate
145234,PFNp_b,PFNp_b,L,acetylcholine
145408,vDeltaM,vDeltaM_C5,L,acetylcholine
145530,vDeltaI_b,vDeltaI_b_C5,R,acetylcholine
145547,PFNa,PFNa(PB03)_L6_C5,L,acetylcholine
145577,SA1_b,SA1_b_R,R,glutamate
145592,FS2,FS2_C7_R,R,acetylcholine
145879,vDeltaE,vDeltaE_C0,R,acetylcholine
145889,vDeltaC,vDeltaC_C7,L,acetylcholine
145920,FB6L,FB6L_L,L,unclear
146172,FS4A,FS4A_C1_R,R,acetylcholine
146190,FR2,FR2_C1_L,L,acetylcholine
146261,FS1A_b,FS1A_b_C7_R,R,acetylcholine
146366,FB5U,FB5U_L,L,glutamate
146404,vDeltaF,vDeltaF_C2,L,acetylcholine
146524,FS1A_c,FS1A_c_C8_L,L,acetylcholine
146667,FR2,FR2_C8_R,R,acetylcholine
146988,PFNp_b,PFNp_b,R,acetylcholine
147036,PFNp_a,PFNp_a,R,acetylcholine
147142,PFNm_b,PFNm_b_R4_C7,R,acetylcholine
147151,vDeltaB,vDeltaB_C6,L,acetylcholine
147211,PFNp_a,PFNp_a,L,acetylcholine
147267,FS4C,FS4C_C2_R,R,acetylcholine
147285,SA1_b,SA1_b_R,R,glutamate
147334,vDeltaC,vDeltaC_C4,R,acetylcholine
147399,FC1C_b,FC1C_C9_L,L,acetylcholine
147541,vDeltaD,vDeltaD_C7,R,acetylcholine
147665,vDeltaF,vDeltaF_C7,R,acetylcholine
147744,vDeltaA_a,vDeltaA_a(AB)_C9,R,acetylcholine
147832,PFNa,PFNa(PB03)_L7_C6,L,acetylcholine
147909,PFNp_b,PFNp_b,L,acetylcholine
147925,FS1B_a,FS1B_a_C6_R,R,acetylcholine
147927,FB4Z_a,FB4Z_a_R,R,glutamate
147957,vDeltaF,vDeltaF_C5,L,acetylcholine
148054,vDeltaD,vDeltaD_C5,L,acetylcholine
148117,vDeltaM,vDeltaM_C3,L,acetylcholine
148220,FS1B_b,FS1B_b_C2_L,L,acetylcholine
148290,vDeltaJ,vDeltaJ_C8,R,acetylcholine
148291,FS4B,FS4B_C2_L,L,acetylcholine
148295,PFNp_e,PFNp_e,L,acetylcholine
148416,vDeltaB,vDeltaB_C3,L,acetylcholine
148473,PFNp_b,PFNp_b,L,acetylcholine
148515,IbSpsP,IbSpsP(PB17)_R8,R,acetylcholine
148713,PFNp_c,PFNp_c,L,acetylcholine
148726,FB5R,FB5R_R,R,glutamate
148749,FB5S,FB5S_L,L,glutamate
148789,FB8E,FB8E_L,L,glutamate
148829,FS1A_b,FS1A_b_C4_L,L,acetylcholine
148830,FC2C,FC2C_C5_R,R,acetylcholine
148833,FS4C,FS4C_C3_R,R,acetylcholine
148905,vDeltaC,vDeltaC_C5,R,acetylcholine
149088,FS3_a,FS3_a_C2_L,L,acetylcholine
149160,FC1C_a,FC1C_a_C7_L,L,acetylcholine
149200,PFNp_b,PFNp_b,L,acetylcholine
149414,PFNm_a,PFNm_a_R4_C7,R,acetylcholine
149469,vDeltaG,vDeltaG_C3,L,acetylcholine
149501,PFNm_b,PFNm_b_R3_C8,R,acetylcholine
149707,FB9A,FB9A_R,R,glutamate
149740,FC2B,FC2B_C9_L,L,acetylcholine
149817,vDeltaD,vDeltaD_C5,R,acetylcholine
149891,FB5W_b,FB5W_b_L,L,glutamate
149966,vDeltaI_b,vDeltaI_b_C3,L,acetylcholine
150112,PFNp_b,PFNp_b,L,acetylcholine
150364,PFNm_b,PFNm_b_L5_C4,L,acetylcholine
150382,PFNp_d,PFNp_d,L,acetylcholine
150450,PFNp_e,PFNp_e,R,acetylcholine
150676,PFNp_b,PFNp_b,R,acetylcholine
150878,vDeltaC,vDeltaC_C8,R,acetylcholine
150957,FB6J,FB6J_L,L,glutamate
151041,vDeltaI_b,vDeltaI_b_C6,L,acetylcholine
151050,FB4Z_b,FB4Z_b_R,R,glutamate
151069,vDeltaI_b,vDeltaI_b_C1,L,acetylcholine
151100,SA2_c,SA2_c_cont_L,L,glutamate
151341,vDeltaL,vDeltaL_C0,R,acetylcholine
151501,FB9A,FB9A_R,R,glutamate
151502,vDeltaC,vDeltaC_C6,L,acetylcholine
151536,vDeltaC,vDeltaC_C7,R,acetylcholine
151537,vDeltaM,vDeltaM_C5,L,acetylcholine
151618,FB9A,FB9A_L,L,glutamate
151641,PFNp_a,PFNp_a,R,acetylcholine
151739,FC2C,FC2C_C2_R,R,acetylcholine
151777,vDeltaF,vDeltaF_C1,L,acetylcholine
151820,FC1C_a,FC1C_a_C3_R,R,acetylcholine
151904,vDeltaJ,vDeltaJ_C3,L,acetylcholine
151927,FS4C,FS4C_C2_R,R,acetylcholine
151976,vDeltaA_b,vDeltaA_b_C0,L,acetylcholine
152120,FS2,FS2_C1_R,R,acetylcholine
152133,FS4C,FS4C_C3_L,L,acetylcholine
152259,vDeltaJ,vDeltaJ_C6,L,acetylcholine
152295,vDeltaA_a,vDeltaA_a(AB)_C3,R,acetylcholine
152338,vDeltaC,vDeltaC_C5,L,acetylcholine
152346,FC1E,FC1E_C7_L,L,acetylcholine
152649,PFNp_b,PFNp_b,L,acetylcholine
152672,FS1B_b,FS1B_b_C7_L,L,acetylcholine
152687,vDeltaI_a,vDeltaI_a_C9,R,acetylcholine
152767,FS4B,FS4B_C8_L,L,acetylcholine
152776,vDeltaA_a,vDeltaA_a(AB)_C4,L,acetylcholine
152910,FB9A,FB9A_R,R,glutamate
153318,PFNp_b,PFNp_b,L,acetylcholine
153344,vDeltaB,vDeltaB_C5,R,acetylcholine
153367,PFNp_b,PFNp_b,L,acetylcholine
153375,PFNm_b,PFNm_b_L5_C4,L,acetylcholine
153424,vDeltaA_a,vDeltaA_a(AB)_C9,R,acetylcholine
153440,FB9C,FB9C_R,R,glutamate
153441,FC2C,FC2C_C5_L,L,acetylcholine
153527,FS4A,FS4A_C9_L,L,acetylcholine
153543,PFNp_a,PFNp_a,L,acetylcholine
153558,FC2C,FC2C_C5_R,R,acetylcholine
153927,FS1B_b,FS1B_b_C6_R,R,acetylcholine
153928,FB9C,FB9C_L,L,glutamate
153938,FS1A_c,FS1A_c_C1_R,R,acetylcholine
153999,FB5S,FB5S_L,L,glutamate
154212,FB5R,FB5R_L,L,glutamate
154239,PFNp_b,PFNp_b,R,acetylcholine
154293,vDeltaG,vDeltaG_C8,R,acetylcholine
154386,FB8A,FB8A_L,L,glutamate
154646,FS1A_b,FS1A_b_C5_R,R,acetylcholine
154748,PFNp_a,PFNp_a,L,acetylcholine
154764,FB8F_b,FB8F_b_R,R,glutamate
154816,vDeltaK,vDeltaK_C6,R,acetylcholine
154825,FB9C,FB9C_L,L,glutamate
154955,PFNp_b,PFNp_b,R,acetylcholine
155188,FB4Z_a,FB4Z_a_R,R,glutamate
155194,FR2,FR2_C5_L,L,acetylcholine
155214,vDeltaA_b,vDeltaA_b_C6,L,acetylcholine
155238,PFNm_a,PFNm_a_L4_C3,L,acetylcholine
155275,FS2,FS2_C8_R,R,acetylcholine
155286,vDeltaL,vDeltaL_C4,L,acetylcholine
155307,PFNp_b,PFNp_b,R,acetylcholine
155385,PFNm_a,PFNm_a_L6_C5,L,acetylcholine
155619,FS1A_b,FS1A_b_C2_L,L,acetylcholine
155668,vDeltaD,vDeltaD_C6,L,acetylcholine
155691,vDeltaC,vDeltaC_C3,L,acetylcholine
155872,FC1D,FC1D_C3_L,L,acetylcholine
155930,PFNp_b,PFNp_b,R,acetylcholine
156005,FS3_b,FS3_b_C2_R,R,acetylcholine
156045,FS4A,FS4A_C5_R,R,acetylcholine
156116,PFNp_b,PFNp_b,L,acetylcholine
156190,FB5S,FB5S_L,L,glutamate
156221,FS4A,FS4A_C9_L,L,acetylcholine
156233,FB9C,FB9C_L,L,glutamate
156380,FS4A,FS4A_C6_L,L,acetylcholine
156453,FS2,FS2_C4_R,R,acetylcholine
156581,PFNp_b,PFNp_b,L,acetylcholine
156696,PFNm_b,PFNm_b_R4_C7,R,acetylcholine
156699,PFNp_b,PFNp_b,R,acetylcholine
156843,PFNp_b,PFNp_b,L,acetylcholine
156876,FS4C,FS4C_C3_L,L,acetylcholine
156955,FS1A_c,FS1A_c_C2_L,L,acetylcholine
156986,FS2,FS2_C3_L,L,acetylcholine
157170,PFNp_a,PFNp_a,L,acetylcholine
157201,vDeltaA_b,vDeltaA_b_C3,L,acetylcholine
157558,vDeltaB,vDeltaB_C7,R,acetylcholine
157584,FR2,FR2_C4_L,L,acetylcholine
157585,FS1B_b,FS1B_b_C7_R,R,acetylcholine
157652,FS3_a,FS3_a_C2_R,R,acetylcholine
157670,FS4A,FS4A_C4_L,L,acetylcholine
157747,PFNp_b,PFNp_b,L,acetylcholine
157838,FR2,FR2_C9_L,L,acetylcholine
157931,FS4A,FS4A_C2_R,R,acetylcholine
157936,vDeltaA_a,vDeltaA_a(AB)_C7,R,acetylcholine
157950,vDeltaB,vDeltaB_C5,L,acetylcholine
158003,PFNp_b,PFNp_b,R,acetylcholine
158145,FS4B,FS4B_C1_R,R,acetylcholine
158252,FR2,FR2_C7_L,L,acetylcholine
158352,vDeltaL,vDeltaL_C6,L,acetylcholine
158363,FC,FC1C(?)_C8_L,L,acetylcholine
158417,PFNp_b,PFNp_b,R,acetylcholine
158552,PFNp_e,PFNp_e,L,acetylcholine
158562,vDeltaJ,vDeltaJ_C5,L,acetylcholine
158590,FS3_c,FS3_c_C5_L,L,acetylcholine
158596,PFNp_b,PFNp_b,L,acetylcholine
158622,vDeltaL,vDeltaL_C5,L,acetylcholine
158691,FS2,FS2_C1_R,R,acetylcholine
158774,vDeltaK,vDeltaK_C1,R,acetylcholine
158908,FB9C,FB9C_R,R,glutamate
158958,PFNp_d,PFNp_d,R,acetylcholine
159021,FS3_c,FS3_c_C4_L,L,acetylcholine
159201,FR2,FR2_C3_L,L,acetylcholine
159252,vDeltaC,vDeltaC_C5,L,acetylcholine
159401,FS2,FS2_C6_R,R,acetylcholine
159635,PFNp_c,PFNp_c,L,acetylcholine
159660,vDeltaB,vDeltaB_C4,R,acetylcholine
159766,PFNp_a,PFNp_a,R,acetylcholine
159797,vDeltaA_a,vDeltaA_a(AB)_C4,L,acetylcholine
159849,FS3_a,FS3_a_C8_R,R,acetylcholine
159866,FB4Z_b,FB4Z_b_L,L,glutamate
159950,PFNp_a,PFNp_a,R,acetylcholine
159956,vDeltaA_a,vDeltaA_a(AB)_C4,R,acetylcholine
159958,FS3_a,FS3_a_C4_L,L,acetylcholine
160024,vDeltaE,vDeltaE_C3,L,acetylcholine
160026,FS4B,FS4B_C1_R,R,acetylcholine
160143,vDeltaA_a,vDeltaA_a(AB)_C9,R,acetylcholine
160209,FS4C,FS4C_C8_L,L,acetylcholine
160253,vDeltaI_b,vDeltaI_b_C3,L,acetylcholine
160287,vDeltaA_a,vDeltaA_a(AB)_C1,L,acetylcholine
160355,FR2,FR2_C6_R,R,acetylcholine
160425,FS4C,FS4C_C7_L,L,acetylcholine
160427,FS1B_b,FS1B_b_C3_R,R,acetylcholine
