body_pre,body_post,weight
24076,24122,84
19602,58561,84
11433,30206,84
24436,26666,84
519144,12506,84
19791,28339,84
518831,35277,84
520727,516919,84
17379,19269,84
533946,63277,84
19373,46008,84
11512,68889,84
529847,19169,84
555342,39753,84
76194,23325,84
23090,12083,84
14806,19760,84
29493,513217,84
12506,556347,84
12506,513464,84
512513,10099,84
25371,30122,84
54776,27109,84
11326,35293,84
19238,23071,84
15837,11053,84
85527,98544,83
85527,48491,83
12674,557395,83
20520,12083,83
11886,22001,83
14677,518704,83
520575,512319,83
12706,11886,83
23846,515232,83
10624,12656,83
512362,521646,83
23080,24076,83
521812,61590,83
520468,524654,83
19791,16818,83
521813,12506,83
67167,26038,83
515192,23858,83
17820,516663,83
98874,32675,83
33325,31656,83
25797,22461,83
12359,134390,83
70573,10744,83
11497,26287,83
18419,11989,83
28791,512928,83
20980,28339,83
20980,527653,83
514180,45134,83
19760,46073,83
521975,520435,83
10537,26287,83
14507,61590,83
31656,27106,83
23874,19791,83
16540,21932,83
75125,28582,83
59969,23159,83
50327,520811,83
529128,30122,83
50808,20653,82
10969,15458,82
50808,24459,82
10099,515933,82
19189,515675,82
11886,44909,82
59969,18586,82
23080,24459,82
15176,88342,82
69704,29836,82
22683,522853,82
48491,85527,82
556502,10817,82
22766,17602,82
529385,15713,82
529018,14677,82
52756,23381,82
14975,30122,82
11886,14963,82
11886,14552,82
26739,23090,82
47271,31088,82
76194,51159,82
524596,511842,82
12359,57536,82
10099,12449,82
514045,521409,82
30313,17016,82
28701,49869,82
11516,72472,82
11516,118973,82
32718,12083,82
23986,10324,82
47995,20969,82
533946,521644,82
90697,23381,82
512513,29713,82
39753,17419,82
521814,512305,82
520468,30592,82
516919,17290,82
17820,511846,82
11433,568502,82
28339,20653,82
46571,24387,82
17820,25024,82
94433,61398,82
20980,20653,82
59969,14729,82
12358,512305,81
12706,27052,81
11987,526548,81
28701,45134,81
533946,80130,81
533946,26439,81
15409,555342,81
67167,170407,81
29842,10324,81
32675,513518,81
24076,23080,81
35743,512928,81
11886,46764,81
24683,27109,81
529127,521644,81
515966,149740,81
12506,18156,81
520817,30807,81
75125,45155,81
20653,20980,81
24879,19323,81
524270,10537,81
50808,28339,81
17379,22240,81
26913,11497,81
555342,42059,81
19791,20404,81
67241,10744,81
19238,74666,81
50808,527653,81
17552,88904,81
17552,23071,81
28190,28559,81
17552,39690,81
45839,512608,81
31656,520338,81
519332,11053,81
28339,20980,81
25797,23520,81
102689,29493,81
46571,63277,81
512362,515234,81
12656,51159,81
10324,44909,81
527653,22461,81
10099,519144,81
520338,13732,81
131748,518604,81
28248,10514,81
57591,42059,81
84758,12506,81
12763,67167,81
15654,11053,81
10514,20231,81
22884,12656,81
28559,48667,81
15904,11053,81
22884,23601,81
520468,12706,81
520210,514997,81
25792,512928,81
80453,11497,81
17753,18625,81
27191,513702,81
18504,34188,80
12359,548294,80
10324,30206,80
11886,12059,80
20818,13217,80
514045,513033,80
40390,520818,80
40390,131313,80
27179,27191,80
30313,20520,80
10324,18633,80
28559,13417,80
22086,164050,80
92576,23071,80
11340,13559,80
18639,11053,80
11516,534834,80
13417,33598,80
527199,25494,80
136667,45155,80
522994,24382,80
28190,29493,80
20520,27133,80
18899,39883,80
17552,31715,80
515464,32718,80
10099,11989,80
131748,48491,80
17991,522853,80
521814,14871,80
12506,517763,80
52041,36059,80
524654,10514,80
19602,32451,80
556346,511778,80
525393,512362,80
17419,100809,80
11433,12059,80
76194,15713,80
24683,30313,80
48491,518604,80
10624,11433,80
53043,27109,80
520818,11307,80
533725,11053,80
523786,511778,80
74666,30122,80
12706,27246,80
515687,57625,80
66977,13142,80
524074,11053,80
11874,58834,80
92734,10744,80
12656,521534,80
512362,521637,80
523786,10099,79
20653,19791,79
16818,20980,79
19602,524351,79
74669,10453,79
22700,30068,79
20980,16343,79
513517,523807,79
107195,81159,79
27109,512179,79
19791,23874,79
25797,50808,79
23090,524351,79
22086,530449,79
11516,61290,79
19737,20653,79
85527,131748,79
519332,555342,79
34226,32718,79
25371,45151,79
17820,15325,79
50808,19737,79
42835,32718,79
23325,15458,79
13094,19410,79
18744,519941,79
15325,30234,79
11184,11053,79
14677,58447,79
98544,85527,79
18932,519140,79
26739,34924,79
11886,39798,79
30313,27191,79
67167,35322,79
10099,556346,79
515192,41715,79
515192,12802,79
10099,14727,79
12359,164224,79
533946,33410,79
533946,39385,79
512305,520812,79
70573,520435,79
18419,556346,79
24459,24879,79
521814,11503,79
12656,46073,79
32718,54443,79
22923,25210,79
515687,42440,79
12802,13417,79
10324,19072,79
11053,19189,79
530449,530880,79
530880,530449,79
30860,19974,79
19323,50808,79
513283,513463,79
18419,16360,79
27191,30313,79
25773,27179,78
27618,31656,78
42750,10537,78
19410,13094,78
16110,11053,78
556502,46358,78
28339,19323,78
16110,19715,78
555342,18504,78
16818,527653,78
515234,520573,78
20818,14881,78
37751,524876,78
19791,19410,78
77090,79549,78
19602,15325,78
11053,18419,78
23874,16343,78
29152,59969,78
15325,34226,78
28767,36059,78
15325,17061,78
13101,23601,78
24399,43127,78
11516,131142,78
92576,31715,78
19737,16818,78
28190,28254,78
11516,78121,78
12763,17991,78
12506,517512,78
516919,19715,78
24879,16818,78
555342,513283,78
12506,294178,78
19602,516919,78
16540,40390,78
38182,17991,78
28559,28190,78
517012,39883,78
524596,18327,78
12359,173055,78
52832,19169,78
513283,46073,78
515130,19009,78
10969,522974,78
522991,14434,78
19760,14552,78
11340,23601,78
27179,17016,78
62570,526637,78
517012,45151,78
522972,23601,78
12706,43039,78
10624,11886,78
20385,10324,78
527653,25797,78
17820,38835,78
11886,513379,78
568155,19760,78
12359,148295,78
23315,20980,78
11433,46073,78
33325,20520,78
33325,17820,78
40069,32675,78
10099,107195,78
515192,27326,78
130175,20969,78
27213,31656,78
12357,50888,78
515192,518604,78
17552,28582,78
54776,11497,78
519328,522973,78
20818,513033,78
15458,522974,78
102689,28190,77
15325,26739,77
12359,72143,77
30341,11433,77
18744,11307,77
11512,520338,77
10324,568502,77
10099,524073,77
11886,527297,77
533946,14975,77
20818,22084,77
19323,24459,77
48491,131748,77
22086,24963,77
15325,30781,77
23080,24122,77
30313,27179,77
10514,23231,77
35794,11497,77
513702,12802,77
10514,520468,77
27191,22086,77
50808,19323,77
11433,14552,77
19737,50808,77
24683,25773,77
517726,60481,77
12656,11605,77
88342,61590,77
24459,22461,77
10453,529129,77
39883,17602,77
18899,533944,77
514045,23325,77
18419,511778,77
18666,17801,77
55094,12656,77
19700,13862,77
522992,512319,77
130175,74666,77
525063,13033,77
24122,23874,77
526638,526639,77
555342,522992,77
19602,27425,77
19564,536264,77
14677,25808,77
28364,33410,77
11340,22884,77
20980,23520,77
25494,42264,77
20980,19410,77
20980,19323,77
82111,28582,77
12506,131313,77
529128,557395,77
24567,88904,77
24567,45155,77
20653,20404,77
20233,13559,76
20404,20653,76
27430,52798,76
18482,52756,76
67303,12656,76
10514,39970,76
13101,13559,76
46008,515234,76
515960,103466,76
76194,11989,76
17419,42059,76
40037,13417,76
515966,519346,76
511844,17419,76
533943,45155,76
555342,20818,76
85527,58730,76
19564,10514,76
19737,22461,76
17143,40390,76
46809,30329,76
18504,131313,76
85527,518604,76
32675,25045,76
12656,18633,76
18666,30068,76
18666,515130,76
83319,12221,76
11184,543506,76
31656,23846,76
517726,84617,76
23090,33298,76
517726,173565,76
14677,17728,76
11512,18670,76
514180,49869,76
30653,10514,76
15325,22835,76
23180,56542,76
32718,526085,76
30310,512928,76
27179,30313,76
12506,520812,76
50808,25797,76
22884,13559,76
23461,15674,76
24567,39690,76
48667,29493,76
12506,92188,76
24567,28582,76
24567,23071,76
75125,88904,76
533944,28418,76
513283,14552,76
10324,10043,76
82111,20969,76
512362,28767,76
18178,13862,76
23846,13732,76
555342,535347,76
521813,14871,76
11886,17078,76
518604,48491,76
18744,513517,76
12359,150364,76
11053,18504,76
11053,20818,76
527427,515960,75
10099,61590,75
14677,39970,75
527653,50808,75
17591,24122,75
22461,23197,75
55630,45969,75
515687,19798,75
23197,22461,75
10513,29135,75
23874,16818,75
81334,23381,75
18779,521812,75
11053,18779,75
17591,20404,75
22835,17820,75
23874,28339,75
515963,19009,75
11053,45969,75
19737,28339,75
30341,10324,75
46809,17874,75
20997,13862,75
22884,11433,75
27618,17820,75
518604,85527,75
529129,523578,75
19323,24122,75
454614,520818,75
10099,16360,75
98544,518604,75
14677,32432,75
12656,14963,75
15325,38334,75
102689,48667,75
519508,17602,75
512319,525062,75
22700,21018,75
10099,29713,75
521646,520573,75
24399,47369,75
10514,80130,75
25210,140787,75
42264,527199,75
11512,12083,75
11512,12802,75
544496,41665,75
555342,18779,75
13418,45151,75
11433,14963,75
10324,17078,75
544496,30443,75
11433,10043,75
24076,16818,75
19791,22461,75
10969,18504,75
29044,15674,75
10539,10099,75
10539,10969,75
24567,74666,75
533946,32432,75
37751,42739,75
17816,25137,75
24879,24459,75
20980,16818,75
18482,68841,75
20980,23315,75
24879,13094,75
50808,19791,75
14727,100809,75
40390,19825,75
92576,39690,75
12359,199798,75
13417,12083,75
12359,109806,75
16315,42440,75
42739,131748,75
11326,23601,75
12359,155385,75
16008,14464,75
11516,76492,75
29493,48667,75
29493,28190,75
48667,32718,74
80453,42739,74
28559,29493,74
10969,10099,74
35794,524876,74
12359,110439,74
11497,12083,74
23315,16343,74
30674,31263,74
12706,10514,74
35794,42739,74
13418,20231,74
11512,23846,74
12506,519941,74
22884,46073,74
10324,58834,74
530880,61398,74
50808,23520,74
14507,520575,74
533943,28582,74
29493,102689,74
23874,23520,74
529128,26439,74
12506,11503,74
59485,10744,74
15325,517418,74
15325,515464,74
16343,24122,74
20233,14434,74
22001,12656,74
20906,18221,74
524654,533946,74
16343,23315,74
13417,16303,74
22240,16360,74
519332,39413,74
20233,23601,74
20980,19791,74
22700,515130,74
29261,11512,74
29261,10537,74
16818,19791,74
16818,24076,74
38182,42975,74
24879,20404,74
16818,16343,74
520468,12656,74
526638,533944,74
42750,512362,74
12506,19125,74
25773,33307,74
20653,19737,74
46008,17991,74
20653,24459,74
22700,54443,74
11307,40390,74
11307,39813,74
12763,42975,74
515760,520818,74
82111,31715,74
46008,516919,74
25939,520210,74
19410,25797,74
522972,14434,74
65705,520435,74
47186,19169,74
27213,19100,74
40069,32718,74
22683,523032,74
28339,25797,74
10453,523578,74
76194,556347,74
21053,42440,74
15495,530071,74
54443,26488,74
123199,10514,74
24459,23197,74
30329,520811,74
522994,11053,74
10453,12706,74
18899,52798,74
39883,539328,74
19410,23315,74
11433,516944,74
34750,11433,74
19410,50808,74
48491,98544,74
12358,520812,74
516110,512793,74
519347,520818,74
515192,22657,74
516110,522973,74
34900,144110,74
12359,155238,73
555342,514405,73
12674,24387,73
17759,22923,73
10514,39385,73
520727,59969,73
520468,530339,73
19011,27213,73
19100,33552,73
517726,177717,73
521814,521813,73
35267,22302,73
11053,512927,73
11184,555342,73
75125,31715,73
20781,23858,73
513517,11307,73
23315,13094,73
10513,11053,73
25797,19410,73
42739,12802,73
11433,39798,73
18504,19825,73
15325,27460,73
16343,22461,73
20818,20715,73
85527,104220,73
30968,11512,73
512362,24671,73
23281,13559,73
22461,527653,73
76194,513284,73
92576,28582,73
35129,32805,73
23874,23197,73
31263,30674,73
72892,28364,73
23812,30068,73
102689,28559,73
19125,10969,73
530449,61398,73
10324,14871,73
28559,102689,73
10099,15713,73
32718,23846,73
10099,18156,73
520468,11886,73
220958,13033,73
23779,25137,73
12506,512305,73
65705,12221,73
27191,25773,73
20404,50808,73
18744,19825,73
25797,19791,73
10969,513283,73
19791,23520,73
34924,12083,73
10099,513033,73
20404,23315,73
520468,30653,73
38334,32718,73
530880,94433,73
23520,23197,73
22884,15616,73
11886,521534,73
14464,523806,73
513217,47369,73
533946,23630,73
20404,17591,73
555342,39413,73
13985,513284,73
20980,13094,73
19323,24076,73
517012,30122,73
23630,26439,73
67303,11433,73
98544,131748,73
19337,530033,73
20980,20404,73
518604,98544,73
11340,14434,73
517726,202506,73
28254,24399,73
37751,19100,73
512928,15616,73
12706,30592,73
20233,517548,73
37758,12656,73
19323,20404,73
24879,23874,73
25982,512362,73
12449,12506,72
50808,22461,72
529847,38084,72
15837,555342,72
522993,25024,72
19737,13094,72
10969,521814,72
11433,51159,72
13395,11307,72
19238,20969,72
11433,527297,72
520812,45427,72
38835,94433,72
82613,19715,72
19737,23197,72
19791,527653,72
42267,10537,72
42267,11512,72
27326,133601,72
24122,17591,72
24122,19323,72
34239,10324,72
10514,69954,72
24076,19323,72
521975,10744,72
24122,50808,72
23520,22461,72
61398,530449,72
34949,88342,72
529385,16360,72
25131,27195,72
14308,15616,72
14308,513284,72
11326,34011,72
24459,50808,72
23197,13094,72
24671,30653,72
65187,74666,72
31656,19443,72
31656,12083,72
38182,54443,72
24879,24076,72
514045,13217,72
16180,11053,72
27109,58561,72
533943,31715,72
52903,17816,72
92576,88904,72
12359,93186,72
515232,519351,72
526638,45151,72
526638,14540,72
34924,524351,72
35794,13417,72
30674,34038,72
565465,39690,72
515130,18851,72
520817,18744,72
13411,12656,72
11053,521814,72
16818,23520,72
16818,20653,72
12221,22923,72
20653,23197,72
28254,513217,72
28364,23630,72
47528,10537,72
14464,525062,72
512927,12104,72
12706,47464,72
131748,98544,72
131748,104220,72
20404,19410,72
15325,30968,72
11874,100809,72
19100,26242,72
16343,20653,72
35129,43040,72
20906,29537,72
39813,34188,72
16343,20980,72
15616,19760,72
515687,48642,72
485278,152259,72
46571,26439,72
15616,513284,72
49618,526637,72
88904,64956,72
512362,25036,72
30674,529330,71
18504,519328,71
22302,11557,71
16343,17591,71
19602,30181,71
524270,32675,71
517417,555342,71
74666,64956,71
19791,13094,71
13142,17874,71
20818,25939,71
12221,27195,71
519941,519328,71
17419,81159,71
19974,19700,71
17419,512793,71
17419,522973,71
512319,26443,71
15325,35461,71
116303,48642,71
75125,39690,71
20980,24076,71
23315,20653,71
24459,19323,71
516919,73853,71
512305,20007,71
555342,11307,71
525393,19100,71
17402,513284,71
28190,48667,71
20997,19700,71
522994,555342,71
17591,19410,71
40037,524876,71
17591,23080,71
18419,513284,71
517418,34924,71
13985,520818,71
38835,25045,71
520468,27454,71
264828,533946,71
14222,39690,71
30310,15616,71
82613,17290,71
41849,22086,71
524876,16303,71
524876,12083,71
76412,84256,71
18422,48713,71
23381,12656,71
28339,19737,71
12358,45427,71
30068,11673,71
22461,19410,71
22461,19737,71
22461,24879,71
568155,555342,71
10324,521535,71
15409,14729,71
10624,10324,71
