body_pre,body_post,weight,type_pre,type_post
66309,84708,6,FC1D,FC1C_b
14464,513283,6,ER6,PEN_a(PEN1)
66309,59806,6,FC1D,FC3_c
529266,27195,5,FC2C,hDeltaM
20951,67741,5,hDeltaC,FC2B
20951,55143,5,hDeltaC,hDeltaJ
529207,524073,5,ER3p_a,EPG
529207,61590,5,ER3p_a,EL
529207,59337,5,ER3p_a,ER3w_b
16553,80388,5,Delta7,PFNp_e
16553,17290,5,Delta7,PFL3
16553,556347,5,Delta7,EPG
529175,17290,5,hDeltaI,PFL3
529175,67167,5,hDeltaI,hDeltaA
81159,45134,5,PEG,ER3p_b
20969,536264,5,hDeltaE,hDeltaK
20969,546044,5,hDeltaE,FC2C
20969,557395,5,hDeltaE,hDeltaF
20969,518704,5,hDeltaE,hDeltaC
20969,148830,5,hDeltaE,FC2C
20969,151739,5,hDeltaE,FC2C
20969,39690,5,hDeltaE,hDeltaE
529253,65579,5,FC3_c,FC3_a
529253,69954,5,FC3_c,hDeltaC
529253,69783,5,FC3_c,FC
529253,68121,5,FC3_c,FC1F
529253,31627,5,FC3_c,PFR_b
529253,23231,5,FC3_c,hDeltaC
20980,19917,5,ER4d,ER2_c
20980,34607,5,ER4d,ER4d
20980,34188,5,ER4d,EL
20980,526548,5,ER4d,EL
20980,14871,5,ER4d,EL
20980,23273,5,ER4d,PEN_b(PEN2)
20980,61845,5,ER4d,EL
512928,45969,5,EPG,PEG
512928,122132,5,EPG,PFNp_c
512928,112250,5,EPG,PFNp_c
512928,18733,5,EPG,ER2_c
512928,13395,5,EPG,ER4m
512928,25797,5,EPG,ER4d
512928,20605,5,EPG,ER2_a
512928,22461,5,EPG,ER4d
16553,514126,5,Delta7,EPG
16553,153375,5,Delta7,PFNm_b
512928,529318,5,EPG,Delta7
512928,522994,5,EPG,Delta7
512928,522992,5,EPG,PEG
512927,61273,5,PEN_a(PEN1),ER1_b
512927,26798,5,PEN_a(PEN1),ER1_a
512927,543506,5,PEN_a(PEN1),EPGt
512927,55630,5,PEN_a(PEN1),EPGt
512927,31681,5,PEN_a(PEN1),ER1_a
21059,19425,5,ER2_d,ER2_c
21059,47859,5,ER2_d,ER3d_c
21059,20945,5,ER2_d,ER2_c
21059,19125,5,ER2_d,EPG
21059,25329,5,ER2_d,ER3d_c
21059,25203,5,ER2_d,ER3w_c
21059,46242,5,ER2_d,ER3w_a
21059,43212,5,ER2_d,ER3d_a
21059,44830,5,ER2_d,ER3d_e
21059,63782,5,ER2_d,ER3d_c
13732,11557,5,hDeltaI,PFL2
13732,41559,5,hDeltaI,FC2A
56839,17780,5,FC3_b,hDeltaJ
56839,513518,5,FC3_b,PFR_a
56839,25808,5,FC3_b,hDeltaC
56839,16158,5,FC3_b,hDeltaH
56839,515298,5,FC3_b,hDeltaJ
104306,34737,5,ER3a_a,ER3a_b
104306,33911,5,ER3a_a,ER3a_b
29403,58073,5,PFNa,FC1D
29403,62463,5,PFNa,PFNa
29403,123127,5,PFNa,PFNa
29403,17728,5,PFNa,hDeltaC
29403,80750,5,PFNa,hDeltaJ
29403,55037,5,PFNa,FC3_b
29403,67250,5,PFNa,FC1B
56799,535098,5,FC1A,FC1A
56799,64684,5,FC1A,FC3_c
56799,35018,5,FC1A,FC1B
56993,29711,5,ER3a_a,ER3a_b
56993,51555,5,ER3a_a,EL
56993,46764,5,ER3a_a,EL
21018,515193,5,hDeltaA,PFR_a
39503,51555,5,ER3p_a,EL
39503,61845,5,ER3p_a,EL
39503,513464,5,ER3p_a,EPG
39503,29713,5,ER3p_a,EL
39503,25501,5,ER3p_a,ER3w_b
39503,526548,5,ER3p_a,EL
29545,11503,5,ER3w_b,EPG
29545,46707,5,ER3w_b,ER3w_a
29545,513033,5,ER3w_b,EPG
29545,523788,5,ER3w_b,ER3w_a
39503,27850,5,ER3p_a,ER3w_b
39503,14871,5,ER3p_a,EL
513033,11933,5,EPG,ER2_c
513033,12357,5,EPG,ER2_c
513033,13395,5,EPG,ER4m
513033,18639,5,EPG,Delta7
513032,523032,5,PFL3,PFL3
16540,31627,5,Delta7,PFR_b
513033,42059,5,EPG,PEG
513033,39413,5,EPG,PEG
513033,77285,5,EPG,PFNa
513033,19807,5,EPG,ER2_c
16540,536360,5,Delta7,PFNa
16540,517418,5,Delta7,PFNd
513033,21645,5,EPG,ER2_a
513033,20883,5,EPG,ER2_c
16540,61290,5,Delta7,PFNp_c
16540,57600,5,Delta7,PFNm_b
16540,171142,5,Delta7,PFNp_b
16540,69599,5,Delta7,PFNp_e
16540,511844,5,Delta7,PEG
513034,11673,5,PFL2,PFL2
513033,522745,5,EPG,ER2_c
513033,512793,5,EPG,PEG
513033,522994,5,EPG,Delta7
29493,26739,5,PFNv,PFNd
29493,522994,5,PFNv,Delta7
29493,61234,5,PFNv,PFNp_c
81432,32432,5,PFNa,hDeltaC
81432,39970,5,PFNa,hDeltaC
81432,11786,5,PFNa,PFL1
81432,80130,5,PFNa,hDeltaC
81432,58565,5,PFNa,FC1B
81432,62463,5,PFNa,PFNa
81432,61978,5,PFNa,FC1D
81432,119668,5,PFNa,FC1D
81432,533434,5,PFNa,hDeltaJ
39538,513266,5,FC2A,PFL3
39538,55401,5,FC2A,FC2A
39538,526406,5,FC2A,FC2A
39538,27195,5,FC2A,hDeltaM
29842,47186,5,ER3m,ER3m
29842,31970,5,ER3m,ER3a_d
29842,529847,5,ER3m,ER3m
57591,149200,5,EPGt,PFNp_b
57591,189949,5,EPGt,PFNp_a
57591,164224,5,EPGt,PFNm_a
512606,46764,5,ER3w_c,EL
512606,61845,5,ER3w_c,EL
512606,61590,5,ER3w_c,EL
512606,514803,5,ER3w_c,ER2_b
57591,15851,5,EPGt,Delta7
57591,57536,5,EPGt,PFNp_c
57600,211310,5,PFNm_b,PFNp_b
57600,166595,5,PFNm_b,PFNp_b
57600,69541,5,PFNm_b,PFNm_a
57600,125729,5,PFNm_b,PFNm_b
25024,514184,5,hDeltaK,hDeltaK
129790,25549,5,FC1F,PFR_b
129790,130104,5,FC1F,FC1E
129790,571291,5,FC1F,FC1D
129790,56466,5,FC1F,FC3_a
129790,82637,5,FC1F,FC1C_b
512607,45427,5,ER3p_a,EL
512607,44814,5,ER3p_a,ER3m
512607,513346,5,ER3p_a,ER3w_b
512607,529847,5,ER3p_a,ER3m
512607,34188,5,ER3p_a,EL
512607,27013,5,ER3p_a,ER3m
57587,90574,5,FC3_a,PFR_a
57587,65579,5,FC3_a,FC3_a
57587,16800,5,FC3_a,PFGs
512608,20715,5,ER3d_b,EL
57587,524945,5,FC3_a,hDeltaJ
57587,526085,5,FC3_a,PFR_a
512608,46073,5,ER3d_b,EL
512608,47464,5,ER3d_b,ER3d_d
512608,88342,5,ER3d_b,EPG
512608,513033,5,ER3d_b,EPG
11673,511842,5,PFL2,PFL2
129971,13490,5,PFNp_a,PFL2
130007,117356,5,FC1B,FC1E
130007,54184,5,FC1B,FC1A
130007,48277,5,FC1B,FC1F
130007,549620,5,FC1B,FC1E
130007,20951,5,FC1B,hDeltaC
57625,527475,5,hDeltaG,PFR_a
57625,17000,5,hDeltaG,PFL3
20818,67174,5,PEN_a(PEN1),ER1_a
20818,523786,5,PEN_a(PEN1),EPG
20818,39753,5,PEN_a(PEN1),PEG
20818,36384,5,PEN_a(PEN1),ER1_b
20818,38268,5,PEN_a(PEN1),ER1_b
80453,25792,5,PFNd,PEN_a(PEN1)
80453,512362,5,PFNd,hDeltaB
80453,59288,5,PFNd,PFR_a
80453,75688,5,PFNd,hDeltaJ
29791,19825,5,ER3d_b,EPG
29791,46764,5,ER3d_b,EL
29791,517603,5,ER3d_b,ER3d_d
29791,556346,5,ER3d_b,EPG
29791,513033,5,ER3d_b,EPG
29791,513517,5,ER3d_b,EPG
29791,14871,5,ER3d_b,EL
29791,15713,5,ER3d_b,EPG
29791,16360,5,ER3d_b,EPG
29791,58834,5,ER3d_b,EL
129748,173055,5,PFNm_b,PFNm_a
129748,109806,5,PFNm_b,PFNm_b
129748,58585,5,PFNm_b,PFNm_a
129748,141295,5,PFNm_b,PFNm_b
129715,70307,5,PFNa,PFNa
129715,155872,5,PFNa,FC1D
129715,64029,5,PFNa,PFNa
129715,107521,5,PFNa,FC3_b
129715,115260,5,PFNa,PFNa
129715,90155,5,PFNa,FC1D
129715,101898,5,PFNa,PFNa
129715,56839,5,PFNa,FC3_b
129715,48277,5,PFNa,FC1F
129715,56581,5,PFNa,FC1D
129780,16214,5,FC3_b,PFR_b
129780,534560,5,FC3_b,FC1B
521409,568155,5,EPG,Delta7
521409,23097,5,EPG,ER2_a
521409,20664,5,EPG,ER2_a
521409,24122,5,EPG,ER4d
521409,133645,5,EPG,PFNp_c
521409,38268,5,EPG,ER1_b
47194,515298,5,PFNa,hDeltaJ
47194,41277,5,PFNa,hDeltaJ
47194,54184,5,PFNa,FC1A
47194,62712,5,PFNa,FC1E
47194,98337,5,PFNa,PFNa
47186,512515,5,ER3m,ER3a_a
47186,84758,5,ER3m,EPG
47186,88342,5,ER3m,EPG
47186,47464,5,ER3m,ER3d_d
47186,37758,5,ER3m,ER3d_a
47186,29842,5,ER3m,ER3m
47186,513464,5,ER3m,EPG
47186,12449,5,ER3m,EPG
47186,13217,5,ER3m,EPG
47186,47036,5,ER3m,ER3d_a
80388,164808,5,PFNp_e,PFNp_a
80388,198031,5,PFNp_e,PFNp_d
80388,191658,5,PFNp_e,PFNp_d
47186,521812,5,ER3m,EPG
47186,533062,5,ER3m,ER3a_a
47186,544496,5,ER3m,ER3a_c
47186,56993,5,ER3m,ER3a_a
47186,63782,5,ER3m,ER3d_c
47186,514126,5,ER3m,EPG
47186,524073,5,ER3m,EPG
57536,176645,5,PFNp_c,PFNp_d
57536,149501,5,PFNp_c,PFNm_b
57536,41559,5,PFNp_c,FC2A
57536,148713,5,PFNp_c,PFNp_c
57536,140609,5,PFNp_c,PFNp_c
521409,14552,5,EPG,EL
521409,18639,5,EPG,Delta7
521409,19189,5,EPG,PEN_a(PEN1)
521409,14482,5,EPG,ER4m
521409,12797,5,EPG,ER4m
24382,21882,5,PEN_b(PEN2),ER2_a
24382,26136,5,PEN_b(PEN2),ER2_b
24382,30181,5,PEN_b(PEN2),PFR_b
24382,18508,5,PEN_b(PEN2),ER2_c
24382,16440,5,PEN_b(PEN2),ER4m
24382,18733,5,PEN_b(PEN2),ER2_c
24382,19569,5,PEN_b(PEN2),ER2_c
24382,523788,5,PEN_b(PEN2),ER3w_a
24382,35743,5,PEN_b(PEN2),PEN_a(PEN1)
512513,34607,5,EPG,ER4d
512513,28254,5,EPG,PFNv
512513,39753,5,EPG,PEG
512513,39095,5,EPG,ER1_a
512513,36730,5,EPG,ER1_b
512513,79615,5,EPG,PFR_b
512513,71503,5,EPG,ER1_c
512513,17804,5,EPG,Delta7
512513,16869,5,EPG,Delta7
512513,16818,5,EPG,ER4d
512513,11933,5,EPG,ER2_c
512513,15210,5,EPG,PFL3
512513,15654,5,EPG,Delta7
512513,16343,5,EPG,ER4d
512513,18508,5,EPG,ER2_c
512513,20279,5,EPG,PFL1
512513,12357,5,EPG,ER2_c
512515,511777,5,ER3a_a,ER3a_b
512514,28339,5,EPG,ER4d
512514,37058,5,EPG,ER1_b
512514,36384,5,EPG,ER1_b
512514,512305,5,EPG,EPG
512514,79615,5,EPG,PFR_b
512514,527653,5,EPG,ER4d
512514,44010,5,EPG,ER3w_b
512514,11933,5,EPG,ER2_c
512514,14729,5,EPG,PFL2
512514,24122,5,EPG,ER4d
512514,26136,5,EPG,ER2_b
512514,19355,5,EPG,ER2_c
14816,514045,5,Delta7,PEN_a(PEN1)
14816,162882,5,Delta7,PFNp_b
14816,556346,5,Delta7,EPG
14816,568155,5,Delta7,Delta7
14816,16303,5,Delta7,PFR_a
14816,25792,5,Delta7,PEN_a(PEN1)
14816,38334,5,Delta7,PFNd
14816,29261,5,Delta7,PFNd
520573,513034,5,PFL2,PFL2
39095,69319,5,ER1_a,ER1_a
39095,520812,5,ER1_a,EPG
39095,526548,5,ER1_a,EL
39095,513517,5,ER1_a,EPG
39095,46073,5,ER1_a,EL
39095,294178,5,ER1_a,EL
520575,526548,5,PEG,EL
130104,69315,5,FC1E,FC1C_b
80130,67361,5,hDeltaC,FC2B
80130,39385,5,hDeltaC,hDeltaC
80130,63277,5,hDeltaC,hDeltaF
80130,27195,5,hDeltaC,hDeltaM
80130,45151,5,hDeltaC,hDeltaF
80130,61451,5,hDeltaC,hDeltaL
80867,61590,5,ER1_a,EL
80867,131313,5,ER1_a,EPG
80867,521814,5,ER1_a,PEN_a(PEN1)
80867,22084,5,ER1_a,EL
80867,14871,5,ER1_a,EL
80867,11987,5,ER1_a,EPG
80867,31681,5,ER1_a,ER1_a
47271,11987,5,ER3p_a,EPG
47271,520812,5,ER3p_a,EPG
47271,20715,5,ER3p_a,EL
47271,15713,5,ER3p_a,EPG
47271,61590,5,ER3p_a,EL
47271,51159,5,ER3p_a,EL
29648,23180,5,hDeltaK,PFGs
29674,518375,5,FC2A,PFL2
29674,560327,5,FC2A,FC2A
29674,17000,5,FC2A,PFL3
29674,523032,5,FC2A,PFL3
29674,524596,5,FC2A,hDeltaA
57309,536354,5,FC1B,FC1C_b
529385,23097,5,PEN_b(PEN2),ER2_a
529385,20605,5,PEN_b(PEN2),ER2_a
529385,21882,5,PEN_b(PEN2),ER2_a
529385,21752,5,PEN_b(PEN2),ER2_c
529385,13395,5,PEN_b(PEN2),ER4m
529385,12797,5,PEN_b(PEN2),ER4m
39385,515960,5,hDeltaC,hDeltaG
39385,515298,5,hDeltaC,hDeltaJ
39385,53837,5,hDeltaC,FC3_a
529385,529142,5,PEN_b(PEN2),hDeltaK
529385,524075,5,PEN_b(PEN2),ER2_d
529385,36524,5,PEN_b(PEN2),ER2_a
529385,522745,5,PEN_b(PEN2),ER2_c
20945,519140,5,ER2_c,EPG
20945,517763,5,ER2_c,EL
20945,13395,5,ER2_c,ER4m
39413,20007,5,PEG,PEG
39413,524073,5,PEG,EPG
39413,21932,5,PEG,PEN_b(PEN2)
39413,520818,5,PEG,EPG
529330,20514,5,ER3d_b,ER3d_d
529330,27052,5,ER3d_b,ER3d_d
529330,519140,5,ER3d_b,EPG
529330,515675,5,ER3d_b,EPG
529330,514126,5,ER3d_b,EPG
529330,88342,5,ER3d_b,EPG
529330,512928,5,ER3d_b,EPG
529318,163748,5,Delta7,PFNp_a
529318,88014,5,Delta7,PFR_a
529318,83478,5,Delta7,PFNp_c
529318,175842,5,Delta7,PFNp_a
529318,177153,5,Delta7,PFNm_b
529318,76931,5,Delta7,PFL1
529318,522994,5,Delta7,Delta7
529318,518378,5,Delta7,PFL3
529318,11989,5,Delta7,EPG
529318,10817,5,Delta7,PFNv
16598,556346,5,ER3w_b,EPG
16598,14507,5,ER3w_b,EPG
16598,29713,5,ER3w_b,EL
16598,15713,5,ER3w_b,EPG
29701,57384,5,hDeltaJ,PFR_a
29701,36201,5,hDeltaJ,FC2A
29701,53755,5,hDeltaJ,PFR_a
29711,20385,5,ER3a_b,ER3a_a
29711,46764,5,ER3a_b,EL
29711,52832,5,ER3a_b,ER3m
20883,23315,5,ER2_c,ER4d
20883,23874,5,ER2_c,ER4d
20883,515760,5,ER2_c,ER4m
20883,21059,5,ER2_c,ER2_d
80750,513518,5,hDeltaJ,PFR_a
80750,59108,5,hDeltaJ,PFR_a
529453,64270,5,FC1E,FC2C
529453,543298,5,FC1E,FC1D
529453,135084,5,FC1E,FC1C_b
57384,20781,5,PFR_a,PFGs
57384,25210,5,PFR_a,hDeltaH
57384,27326,5,PFR_a,hDeltaJ
57384,27109,5,PFR_a,hDeltaB
57384,77360,5,PFR_a,PFNd
512793,513033,5,PEG,EPG
512793,511778,5,PEG,EL
512793,81159,5,PEG,PEG
512793,32451,5,PEG,PFR_a
512793,30310,5,PEG,PEN_b(PEN2)
29713,19791,5,EL,ER4d
29713,20883,5,EL,ER2_c
29713,20317,5,EL,ER2_c
29713,12357,5,EL,ER2_c
29713,18508,5,EL,ER2_c
29713,13999,5,EL,ER3w_c
29713,21752,5,EL,ER2_c
29713,18733,5,EL,ER2_c
29713,33589,5,EL,ER3d_b
29713,59337,5,EL,ER3w_b
29713,51159,5,EL,EL
29713,42264,5,EL,ER3d_e
29713,50694,5,EL,ER3w_b
29713,27013,5,EL,ER3m
29713,21179,5,EL,ER2_a
29713,21449,5,EL,ER2_c
29713,21645,5,EL,ER2_a
29713,23315,5,EL,ER4d
29713,30674,5,EL,ER3d_b
29713,23874,5,EL,ER4d
29713,24549,5,EL,ER3w_c
29713,23080,5,EL,ER4d
29713,25494,5,EL,ER3d_e
29713,22461,5,EL,ER4d
29713,31681,5,EL,ER1_a
29713,25709,5,EL,ER2_c
29713,26673,5,EL,ER3w_b
29713,544496,5,EL,ER3a_c
29713,539328,5,EL,PFGs
29713,517264,5,EL,ER3w_a
29713,523788,5,EL,ER3w_a
40179,18327,5,FC2A,PFL3
40179,54443,5,FC2A,hDeltaA
40179,33382,5,FC2A,FC2A
40179,511842,5,FC2A,PFL2
124562,511842,5,FC2C,PFL2
124466,65180,5,PFNm_b,PFNm_a
124466,109806,5,PFNm_b,PFNm_b
124466,53796,5,PFNm_b,PFNp_c
124466,35013,5,PFNm_b,PFNm_b
124466,186014,5,PFNm_b,PFNp_b
124466,521644,5,PFNm_b,hDeltaC
45343,511842,5,FC2C,PFL2
124659,67167,5,hDeltaI,hDeltaA
16303,515960,5,PFR_a,hDeltaG
526552,58834,5,ER3w_b,EL
16303,20520,5,PFR_a,hDeltaB
16303,48642,5,PFR_a,hDeltaG
526552,29713,5,ER3w_b,EL
16303,69704,5,PFR_a,hDeltaI
16303,32451,5,PFR_a,PFR_a
16303,63179,5,PFR_a,hDeltaJ
526552,46242,5,ER3w_b,ER3w_a
526552,523786,5,ER3w_b,EPG
526552,513517,5,ER3w_b,EPG
526548,512607,5,EL,ER3p_a
526548,514042,5,EL,ER2_b
526548,44010,5,EL,ER3w_b
526548,46073,5,EL,EL
526548,59337,5,EL,ER3w_b
526548,48956,5,EL,ER3d_b
526548,47186,5,EL,ER3m
526548,47036,5,EL,ER3d_a
526548,512608,5,EL,ER3d_b
526548,53618,5,EL,ER3p_b
526548,524075,5,EL,ER2_d
526548,527150,5,EL,ER3d_a
526548,20590,5,EL,ER2_a
526548,11307,5,EL,EPG
526548,25797,5,EL,ER4d
526548,25841,5,EL,ER3w_b
526548,25501,5,EL,ER3w_b
526548,24879,5,EL,ER4d
526548,22461,5,EL,ER4d
526548,27043,5,EL,ER3w_c
526548,31684,5,EL,ER3d_a
526548,29791,5,EL,ER3d_b
526548,18508,5,EL,ER2_c
526548,19791,5,EL,ER4d
526548,24459,5,EL,ER4d
526548,21882,5,EL,ER2_a
124313,107571,5,PFNm_b,PFNm_b
124313,74480,5,PFNm_b,FC2C
124313,79639,5,PFNm_b,PFNm_a
124313,531073,5,PFNm_b,FC2C
124313,150364,5,PFNm_b,PFNm_b
124313,57603,5,PFNm_b,FC2C
83478,112250,5,PFNp_c,PFNp_c
83478,59735,5,PFNp_c,PFNm_a
83478,149414,5,PFNp_c,PFNm_a
83478,96384,5,PFNp_c,FC2B
83478,125273,5,PFNp_c,PFNm_b
83478,35013,5,PFNp_c,PFNm_b
40213,518690,5,ER1_b,ER1_b
40213,51555,5,ER1_b,EL
40213,80867,5,ER1_b,ER1_a
40213,22084,5,ER1_b,EL
40213,54597,5,ER1_b,ER1_a
40213,35978,5,ER1_b,ER1_b
47687,520579,5,PFNa,PFL1
47687,82772,5,PFNa,PFNa
47687,106292,5,PFNa,FC1D
47687,66205,5,PFNa,FC3_c
47687,52647,5,PFNa,PFNa
47687,67024,5,PFNa,FC1D
47687,35738,5,PFNa,FC1B
47687,111108,5,PFNa,PFNa
513678,46089,5,ER3w_b,ER3p_a
40069,29261,5,PFNd,PFNd
40069,25982,5,PFNd,PFNd
40069,42750,5,PFNd,PFNd
526934,153558,5,PFNm_a,FC2C
526934,149414,5,PFNm_a,PFNm_a
526934,148830,5,PFNm_a,FC2C
526934,20339,5,PFNm_a,PFNm_b
526934,533944,5,PFNm_a,hDeltaF
16360,15904,5,EPG,Delta7
16360,19569,5,EPG,ER2_c
16360,15398,5,EPG,Delta7
16360,11989,5,EPG,EPG
16360,21179,5,EPG,ER2_a
45398,25194,5,PFNa,PFNa
45398,64029,5,PFNa,PFNa
45398,38832,5,PFNa,FC3_c
45398,102209,5,PFNa,PFNa
45398,67024,5,PFNa,FC1D
45398,88795,5,PFNa,FC1F
45398,101898,5,PFNa,PFNa
45398,115260,5,PFNa,PFNa
45398,534560,5,PFNa,FC1B
40037,524596,5,PFNd,hDeltaA
40037,21345,5,PFNd,PFNd
40037,37751,5,PFNd,PFNd
82884,62962,5,FC3_a,FC3_b
82884,42440,5,FC3_a,hDeltaG
47619,60361,5,PFNa,PFNa
47619,55037,5,PFNa,FC3_b
25203,51159,5,ER3w_c,EL
25203,45427,5,ER3w_c,EL
25203,14552,5,ER3w_c,EL
25203,14308,5,ER3w_c,ER4m
25203,18058,5,ER3w_c,ER2_b
25203,20715,5,ER3w_c,EL
16360,123127,5,EPG,PFNa
16360,98430,5,EPG,PFNp_e
16360,25194,5,EPG,PFNa
16360,24093,5,EPG,ER3w_a
16360,64029,5,EPG,PFNa
16343,521812,5,ER4d,EPG
16343,21752,5,ER4d,ER2_c
16343,84758,5,ER4d,EPG
16343,46073,5,ER4d,EL
16343,29713,5,ER4d,EL
16343,131313,5,ER4d,EPG
21345,35794,5,PFNd,PFNd
21345,69515,5,PFNd,PFNd
513702,519348,5,hDeltaB,PFL1
16343,15616,5,ER4d,EPG
513702,26443,5,hDeltaB,PEG
513702,21345,5,hDeltaB,PFNd
513702,121959,5,hDeltaB,hDeltaJ
25210,68502,5,hDeltaH,FC2C
513703,23630,5,FC3_a,hDeltaC
513703,56726,5,FC3_a,hDeltaL
45282,526934,5,PFNp_c,PFNm_a
45282,156696,5,PFNp_c,PFNm_b
45282,75724,5,PFNp_c,PFNm_a
45282,149414,5,PFNp_c,PFNm_a
45282,79639,5,PFNp_c,PFNm_a
45282,82236,5,PFNp_c,FC
45282,137990,5,PFNp_c,FC2B
28767,524654,5,PFGs,PFGs
55527,59994,5,PEN_b(PEN2),PFR_b
55527,519347,5,PEN_b(PEN2),ER4m
55527,19355,5,PEN_b(PEN2),ER2_c
55527,13985,5,PEN_b(PEN2),ER4m
55527,12797,5,PEN_b(PEN2),ER4m
24153,23083,5,hDeltaK,hDeltaK
40390,524075,5,PEN_b(PEN2),ER2_d
40390,527653,5,PEN_b(PEN2),ER4d
40390,20559,5,PEN_b(PEN2),ER2_a
40390,36524,5,PEN_b(PEN2),ER2_a
40390,61590,5,PEN_b(PEN2),EL
40390,29493,5,PEN_b(PEN2),PFNv
55481,548294,5,PFNp_c,PFNp_c
55481,58585,5,PFNp_c,PFNm_a
55481,35277,5,PFNp_c,FC2B
55481,33382,5,PFNp_c,FC2A
55481,84064,5,PFNp_c,PFNp_c
514045,536264,5,PEN_a(PEN1),hDeltaK
40390,23097,5,PEN_b(PEN2),ER2_a
40390,18508,5,PEN_b(PEN2),ER2_c
40390,18058,5,PEN_b(PEN2),ER2_b
514045,16440,5,PEN_a(PEN1),ER4m
514045,26417,5,PEN_a(PEN1),PEN_b(PEN2)
514045,13395,5,PEN_a(PEN1),ER4m
514042,527199,5,ER2_b,ER3d_e
514045,37105,5,PEN_a(PEN1),ER1_b
514045,55527,5,PEN_a(PEN1),PEN_b(PEN2)
514045,36730,5,PEN_a(PEN1),ER1_b
514045,513464,5,PEN_a(PEN1),EPG
514045,19189,5,PEN_a(PEN1),PEN_a(PEN1)
514045,32258,5,PEN_a(PEN1),PEN_b(PEN2)
514045,29135,5,PEN_a(PEN1),PEN_b(PEN2)
514045,30371,5,PEN_a(PEN1),ER1_a
514045,54597,5,PEN_a(PEN1),ER1_a
514042,50694,5,ER2_b,ER3w_b
514042,34188,5,ER2_b,EL
514042,61590,5,ER2_b,EL
514042,511778,5,ER2_b,EL
514042,21882,5,ER2_b,ER2_a
514042,21277,5,ER2_b,ER2_a
47796,52649,5,FC1A,FC3_a
526143,523788,5,ER3w_b,ER3w_a
526143,520818,5,ER3w_b,EPG
514180,513520,5,ER3p_b,EPG
514180,513464,5,ER3p_b,EPG
514180,524073,5,ER3p_b,EPG
514180,92188,5,ER3p_b,EPG
514180,46341,5,ER3p_b,ER3w_b
514180,52832,5,ER3p_b,ER3m
514180,51555,5,ER3p_b,EL
84064,27985,5,PFNp_c,PFNp_c
84064,74480,5,PFNp_c,FC2C
84064,162917,5,PFNp_c,PFNp_b
84064,149501,5,PFNp_c,PFNm_b
84064,109866,5,PFNp_c,hDeltaC
84064,97443,5,PFNp_c,FC2B
84064,124466,5,PFNp_c,PFNm_b
84064,140609,5,PFNp_c,PFNp_c
84064,119819,5,PFNp_c,FC2C
84064,145234,5,PFNp_c,PFNp_b
84064,55401,5,PFNp_c,FC2A
84064,518606,5,PFNp_c,FC2A
84064,194491,5,PFNp_c,PFNm_a
514180,34188,5,ER3p_b,EL
514180,46089,5,ER3p_b,ER3p_a
55401,532704,5,FC2A,FC2A
514126,20590,5,EPG,ER2_a
514126,16869,5,EPG,Delta7
514126,16343,5,EPG,ER4d
514126,50888,5,EPG,ER2_c
514126,515294,5,EPG,Delta7
514126,20317,5,EPG,ER2_c
514126,46764,5,EPG,EL
514126,43683,5,EPG,ER3w_a
514126,27043,5,EPG,ER3w_c
514126,25797,5,EPG,ER4d
123428,124659,5,PFNp_e,hDeltaI
28701,16360,5,ER3d_b,EPG
28701,11503,5,ER3d_b,EPG
28701,520818,5,ER3d_b,EPG
28701,517264,5,ER3d_b,ER3w_a
28701,529847,5,ER3d_b,ER3m
514125,17454,5,PEN_b(PEN2),PEN_a(PEN1)
123428,112250,5,PFNp_e,PFNp_c
123428,69262,5,PFNp_e,PFNp_c
514125,14482,5,PEN_b(PEN2),ER4m
28701,51555,5,ER3d_b,EL
28701,61845,5,ER3d_b,EL
28701,556347,5,ER3d_b,EPG
514125,24963,5,PEN_b(PEN2),hDeltaK
28701,513517,5,ER3d_b,EPG
28701,512305,5,ER3d_b,EPG
514126,532800,5,EPG,PFR_b
21449,294178,5,ER2_c,EL
21449,517763,5,ER2_c,EL
55630,65722,5,EPGt,PFNp_e
526406,17801,5,FC2A,hDeltaA
526406,30329,5,FC2A,hDeltaM
526406,39538,5,FC2A,FC2A
526406,560327,5,FC2A,FC2A
55630,154239,5,EPGt,PFNp_b
55630,515961,5,EPGt,Delta7
28791,18733,5,PEN_b(PEN2),ER2_c
28791,11933,5,PEN_b(PEN2),ER2_c
28791,51159,5,PEN_b(PEN2),EL
28791,20317,5,PEN_b(PEN2),ER2_c
28791,522992,5,PEN_b(PEN2),PEG
55538,28418,5,FC3_a,hDeltaL
55538,31627,5,FC3_a,PFR_b
55538,70329,5,FC3_a,hDeltaJ
55538,20565,5,FC3_a,hDeltaG
55538,524946,5,FC3_a,hDeltaJ
55538,108415,5,FC3_a,hDeltaJ
55538,129790,5,FC3_a,FC1F
98874,42267,5,PFNd,PFNd
98874,47528,5,PFNd,PFNd
98874,51458,5,PFNd,hDeltaJ
83804,82637,5,FC1A,FC1C_b
83804,518519,5,FC1A,FC1B
28782,522993,5,hDeltaK,PFGs
14871,19169,5,EL,ER3m
14871,19355,5,EL,ER2_c
527475,13417,5,PFR_a,hDeltaB
527475,17820,5,PFR_a,hDeltaB
527475,516666,5,PFR_a,hDeltaH
527475,515234,5,PFR_a,hDeltaA
14871,25841,5,EL,ER3w_b
14871,26136,5,EL,ER2_b
14871,26841,5,EL,ER3a_a
14871,27903,5,EL,ER3d_d
14871,27454,5,EL,ER3d_c
14871,26295,5,EL,ER3m
