type,n_cells,total_in,total_out
SMP057,4,10762,16025
SMP058,2,2297,11027
SMP059,2,1856,8955
SMP061,4,7412,12995
SMP063,2,4400,9041
SMP064,2,3940,8509
SMP065,4,6991,11443
SMP066,4,9777,22857
SMP067,4,2687,10332
SMP068,4,5822,7950
SMP069,4,8108,27358
SMP072,2,1948,6906
SMP075,4,6539,22645
SMP076,2,10939,42979
SMP077,2,7432,23369
SMP079,4,11114,19845
SMP080,2,8787,16952
SMP081,4,23885,55825
SMP082,4,18491,76226
SMP083,4,10111,35478
SMP084,4,13053,35918
SMP085,4,10392,32643
SMP086,4,11403,32382
SMP087,4,10010,25021
SMP088,4,4338,19699
SMP089,4,6578,43098
SMP090,4,6934,15449
SMP091,6,6118,34980
SMP092,4,12430,17954
SMP093,4,3699,19901
SMP095,4,4649,17531
SMP096,4,2896,19602
SMP102,5,4938,11515
SMP105_a,11,6878,16197
SMP105_b,6,4444,14410
SMP106,14,8787,29797
SMP107,4,3813,8846
SMP108,2,53812,63166
SMP109,2,12566,28308
SMP110,4,3376,12369
SMP111,2,1488,4211
SMP112,6,6198,17074
SMP114,2,8125,22891
SMP115,2,6726,22965
SMP116,2,5823,21289
SMP117_a,2,3072,7789
SMP117_b,2,3460,7719
SMP118,2,2364,6779
SMP119,2,2475,8076
SMP120,5,5527,11614
SMP122,3,4677,16503
SMP123,4,4755,17648
SMP124,4,4009,10856
SMP125,2,2870,9161
SMP126,2,2670,8525
SMP128,2,2268,11139
SMP130,2,3244,8199
SMP131,2,2679,8980
SMP132,4,6171,15250
SMP133,10,11703,35620
SMP134,2,1510,7588
SMP135,2,1483,6568
SMP136,2,1542,7248
SMP138,2,2254,7893
SMP139,2,1538,5067
SMP142,2,5969,21845
SMP143,4,10776,40278
SMP144,2,3653,16161
SMP145,2,5812,21270
SMP146,2,7256,23314
SMP147,2,11659,12635
SMP148,4,23765,23737
SMP150,2,4026,15174
SMP151,4,11437,31234
SMP152,2,3391,17472
SMP153_a,2,6410,15099
SMP153_b,2,3384,12027
SMP154,2,8450,24771
SMP155,4,14906,27637
SMP156,2,8517,14107
SMP157,2,9049,26615
SMP158,2,5704,22668
SMP159,2,10082,24380
SMP160,4,8860,21876
SMP161,2,3432,18010
SMP162,8,11400,49736
SMP163,2,16754,34573
SMP164,2,5927,19363
SMP165,2,8004,30308
SMP166,6,1679,5566
SMP167,12,3650,12800
SMP168,2,2902,18186
SMP169,2,2594,12553
SMP170,4,3526,12720
SMP171,8,6690,17248
SMP172,5,5252,16085
SMP174,8,2309,12247
SMP175,2,12369,23329
SMP176,2,10099,16408
SMP177,2,23752,52251
SMP178,2,6970,20416
SMP179,2,9391,22718
SMP180,2,2285,15333
SMP181,2,11107,9989
SMP182,2,1852,9030
SMP183,2,6381,20088
SMP184,2,4127,21643
SMP185,2,6299,19270
SMP186,2,3890,16745
SMP187,2,1103,4093
SMP188,2,4529,16162
SMP189,2,3832,9501
SMP190,2,3262,15607
SMP191,2,2098,6542
SMP192,2,2588,14170
SMP193,4,7672,40841
SMP194,4,2062,7133
SMP196_a,2,764,3160
SMP196_b,2,1236,3379
SMP198,2,9748,22897
SMP199,2,6913,23019
SMP200,2,4842,14833
SMP201,2,6012,13500
SMP202,2,4822,15831
SMP203,2,5515,16601
SMP204,2,4112,12860
SMP206,3,2750,6538
SMP207,6,4218,9540
SMP208,5,3620,6723
SMP209,5,2461,7481
SMP210,7,2991,13521
SMP213,4,680,4200
SMP214,6,926,5914
SMP215,8,3782,16431
SMP216,4,1666,6848
SMP217,6,2097,6903
SMP218,6,3910,16163
SMP219,10,5696,16720
SMP220,12,4284,16162
SMP221,4,1626,5990
SMP222,4,2296,9322
SMP223,6,1795,7300
SMP226,4,876,4719
SMP227,6,1473,6773
SMP228,12,3651,8363
SMP229,9,2432,6690
SMP232,8,2285,5627
SMP234,2,6065,12314
SMP235,2,7676,14562
SMP236,2,1906,3740
SMP237,2,7959,20877
SMP238,2,2855,23627
SMP239,2,1729,13663
SMP240,2,1548,9155
SMP242,2,2025,3799
SMP243,8,4149,22596
SMP245,10,15116,40819
SMP246,2,3288,7402
SMP247,9,4452,23844
SMP248_a,2,1574,5003
SMP248_b,2,1416,5119
SMP248_c,4,3136,10604
SMP248_d,2,885,5583
SMP249,2,3770,7429
SMP250,2,4441,8516
SMP251,2,5210,15658
SMP252,2,5027,23146
SMP253,2,6781,15152
SMP254,2,4297,20518
SMP255,2,8350,12668
SMP256,2,2687,12871
SMP257,2,1908,14586
SMP258,2,951,6718
SMP261,13,5002,16245
SMP262,6,1951,9303
SMP266,2,1885,5211
SMP267,4,1437,5122
SMP268,6,1581,4405
SMP269,2,3623,838
SMP270,5,1191,5236
SMP271,4,10203,26888
SMP272,2,5766,18088
SMP273,2,3386,15585
SMP274,2,1646,4083
SMP275,2,1680,3354
SMP276,2,2362,12136
SMP277,6,4329,12449
SMP278,5,2976,10284
SMP279_a,8,5917,15181
SMP279_b,3,1821,6184
SMP279_c,5,1913,7433
SMP280,5,1196,6557
SMP281,11,2079,7978
SMP282,9,2936,7167
SMP283,4,2783,12619
SMP284_a,2,1968,7903
SMP284_b,2,2614,10800
SMP285,2,14496,22017
SMP286,2,15332,26721
SMP291,2,6004,22425
SMP293,2,2513,7983
SMP297,8,7474,23788
SMP299,4,3622,8326
SMP302,5,3948,11277
SMP304,4,2159,6464
SMP305,4,3735,6235
SMP306,5,4188,16045
SMP307,8,5759,12753
SMP311,2,4014,11084
SMP312,4,4496,14055
SMP313,2,3800,8721
SMP314,4,6967,14694
SMP315,6,9579,18367
SMP316_a,2,2366,5220
SMP316_b,2,2561,6053
SMP317,10,10443,22632
SMP319,8,7110,26223
SMP320,8,5266,16138
SMP320a,2,1122,3874
SMP321_a,4,4347,8645
SMP321_b,2,2007,3212
SMP322,4,5187,13977
SMP323,6,3763,10202
SMP324,4,1823,5752
SMP326,6,3187,11738
SMP327,2,3853,8224
SMP328_a,2,906,4265
SMP328_b,2,1153,6268
SMP328_c,2,1610,7417
SMP329,4,1867,5867
SMP330,4,1834,6082
SMP331,11,6287,18841
SMP332,6,2334,5942
SMP333,2,3806,11620
SMP334,2,3787,12478
SMP335,2,3882,11576
SMP336,2,3283,13587
SMP337,2,3820,12506
SMP338,4,6528,16489
SMP339,2,4637,21640
SMP340,2,2936,12607
SMP341,2,2452,8807
SMP342,3,4436,8292
SMP344,4,3265,12070
SMP345,4,2873,10102
SMP346,4,9249,28682
SMP347,12,8679,27702
SMP348,4,3903,6572
SMP350,7,3299,10122
SMP352,12,2306,10103
SMP353,2,3641,8949
SMP354,6,1990,11997
SMP355,4,1770,7863
SMP356,2,979,4305
SMP357,8,4443,18303
SMP358,6,6090,13719
SMP359,4,2724,6969
SMP360,2,1288,4398
SMP361,8,5070,16142
SMP362,4,2817,7982
SMP368,2,6043,21312
SMP369,2,3840,11129
SMP370,2,4458,18543
SMP371_a,2,3513,28825
SMP371_b,2,3290,23706
SMP372,2,3011,10874
SMP373,2,2398,7050
SMP374,4,5902,19037
SMP375,2,3983,10459
SMP376,2,10096,25167
SMP377,15,11355,40260
SMP378,2,1038,6909
SMP379,2,1395,8266
SMP380,7,3579,13579
SMP381_a,6,2393,13149
SMP381_b,4,3505,14804
SMP381_c,2,1406,3926
SMP382,7,3932,12043
SMP383,2,12497,31857
SMP384,2,7889,13448
SMP385,2,8152,11900
SMP386,2,11093,19689
SMP387,2,5624,20802
SMP388,2,4845,14972
SMP389_a,2,4771,12564
SMP389_b,2,4045,15535
SMP389_c,2,2433,6901
SMP390,2,3419,12318
SMP391,3,6102,15282
SMP392,3,5221,14547
SMP393,2,2503,6606
SMP394,3,4064,14141
SMP395,2,2806,9637
SMP397,4,4150,14923
SMP398_a,2,2621,9424
SMP398_b,2,2022,8171
SMP399_a,2,2319,6643
SMP399_b,4,4936,11905
SMP399_c,2,1829,6010
SMP400,2,2150,4920
SMP401,2,2668,4399
SMP402,2,2403,3474
SMP403,6,6334,14952
SMP404,5,7322,18751
SMP405,4,4974,16541
SMP406_a,2,2460,5754
SMP406_b,2,2097,5403
SMP406_c,4,4203,10839
SMP406_d,2,2107,5263
SMP406_e,2,2928,5447
SMP407,2,1931,6720
SMP408_a,4,3456,7140
SMP408_b,6,7428,14803
SMP408_c,6,3889,10718
SMP408_d,10,10275,24290
SMP409,11,7385,17988
SMP410,6,3761,14335
SMP411,4,2438,10258
SMP412,2,1257,4665
SMP413,4,3061,9348
SMP414,4,2472,7736
SMP415_a,2,1549,3710
SMP415_b,2,1392,3874
SMP416,4,4134,5919
SMP418,2,6975,20423
SMP419,2,2717,8540
SMP420,2,1666,9053
SMP421,2,2336,10313
SMP422,2,1994,8752
SMP423,2,1226,5892
SMP424,4,4985,12389
SMP425,2,2640,12315
SMP426,3,1266,3389
SMP427,11,6163,20718
SMP428_a,2,579,2189
SMP428_b,2,565,2049
SMP429,6,2283,8673
SMP430,4,1121,5642
SMP437,2,544,4162
SMP438,4,1434,5955
SMP441,2,3410,14226
SMP442,2,4546,14892
SMP443,2,4296,10743
SMP444,2,2872,7447
SMP445,2,1990,5228
SMP446,4,3571,16856
SMP447,4,2808,15564
SMP448,6,4862,18231
SMP449,2,2253,7037
SMP450,8,4815,13005
SMP451,4,1974,7228
SMP452,10,4921,14502
SMP453,8,5794,19337
SMP455,2,3431,14112
SMP456,2,8321,26842
SMP457,2,6047,15841
SMP458,2,2826,8871
SMP459,8,8665,27246
SMP460,2,1602,6242
SMP461,8,4185,19801
SMP467,2,946,2109
SMP468,6,2142,5783
SMP469,4,3632,14354
SMP470,2,10937,44228
SMP471,2,10138,21379
SMP472,4,13196,32375
SMP476,4,3416,14969
SMP477,4,2709,9895
SMP482,4,4099,22121
SMP483,4,2163,7433
SMP484,3,1372,7222
SMP487,8,4180,14423
SMP488,2,2390,5168
SMP489,4,3552,10780
SMP490,4,4955,12645
SMP491,2,2001,4710
SMP492,2,6836,17986
SMP493,2,11493,28825
SMP494,2,6296,9776
SMP495_a,2,6718,12296
SMP495_b,2,3607,6700
SMP495_c,2,3106,6785
SMP496,2,2904,8437
SMP497,4,1927,2283
SMP501,4,7552,28430
SMP503,2,10189,16968
SMP504,2,7734,25434
SMP505,2,9179,10697
SMP506,2,3995,14357
SMP507,2,4053,11993
SMP508,2,980,6219
SMP509,5,2385,13786
SMP510,2,1292,8112
SMP511,2,783,4740
SMP512,2,4420,8334
SMP513,2,3003,7414
SMP514,2,2311,8242
SMP516,4,7814,15893
SMP517,4,2517,12959
SMP518,4,1883,11092
SMP519,4,1545,7595
SMP520,4,2548,9500
SMP521,2,494,2753
SMP522,1,122,854
SMP523,8,1882,13880
SMP525,2,996,6886
SMP526,1,421,3214
SMP527,2,7236,42895
SMP528,2,7396,18748
SMP529,2,3009,14995
SMP530_a,2,3705,12530
SMP530_b,2,3030,8210
SMP531,2,4462,15865
SMP532_a,2,2681,14561
SMP532_b,2,2268,11310
SMP533,3,3090,7065
SMP535,4,6659,16714
SMP537,4,4858,18579
SMP538,2,2380,9035
SMP539,4,2884,9784
SMP540,4,2656,12002
SMP541,2,9911,26437
SMP542,2,6658,19055
SMP543,2,18294,18010
SMP544,2,12707,14890
SMP545,2,13519,27854
SMP546,2,6626,11665
SMP547,2,6364,10763
SMP548,2,14941,34845
SMP549,2,11585,26205
SMP550,2,15272,32380
SMP551,2,10593,29751
SMP552,2,4201,10273
SMP553,2,6512,28009
SMP554,2,6517,17767
SMP555,2,4439,11718
SMP556,2,4945,12394
SMP560,2,1891,6534
SMP561,2,2673,6967
SMP562,2,1674,5678
SMP565,3,1501,6436
SMP566,6,4924,16863
SMP567,4,2731,8103
SMP568_a,8,6904,17213
SMP568_b,6,5678,22724
SMP568_c,4,4350,16258
SMP568_d,3,3591,11833
SMP569,4,3234,6310
SMP570,5,3105,13030
SMP571,2,1187,3249
SMP572,4,2335,7025
SMP573,2,914,2801
SMP577,2,6551,25723
SMP578,6,2403,7260
SMP579,2,8329,11459
SMP580,2,2526,9779
SMP581,6,2313,15898
SMP582,2,2537,12784
SMP583,2,7415,11022
SMP586,2,6221,29173
SMP588,4,8208,13726
SMP589,2,4867,7722
SMP590_a,5,1489,2607
SMP590_b,6,1666,4620
SMP591,8,2015,4075
SMP592,7,1314,2481
SMP593,2,17805,73566
SMP594,2,7489,22494
SMP595,2,7223,17365
SMP596,2,4966,13335
SMP597,2,2547,10430
SMP598,2,6482,20390
SMP599,2,2661,9032
SMP600,2,2485,7727
SMP603,2,6652,22281
SMP604,2,5829,37508
SMP700m,4,3683,8932
SMP702m,4,15443,60566
SMP703m,14,15049,39550
SMP705m,8,7594,21019
SMP709m,2,10592,55103
SMP710m,7,6661,16655
SMP711m,2,1394,8526
SMP712m,2,2348,8171
SMP713m,3,4293,11168
SMP714m,6,9274,23845
SMP715m,4,5732,18767
SMP716m,4,1705,14128
SMP717m,5,5578,11270
SMP718m,2,1577,7790
SMP719m,8,8216,27962
SMP720m,2,3887,11420
SMP721m,8,4468,19357
SMP723m,11,7767,32948
SMP726m,8,7660,25024
SMP727m,2,2355,5288
SMP728m,5,3289,10696
SMP729,4,1206,6093
SMP729m,2,8328,25364
SMP730,4,1950,7819
SMP731,3,1923,4917
SMP732,2,1258,4589
SMP733,2,1020,3320
SMP734,7,5462,15715
SMP735,3,1342,4425
SMP736,1,508,1718
SMP737,6,2671,8115
SMP738,9,2805,12608
SMP739,8,3867,13147
SMP740,8,5204,29335
SMP741,8,3667,7049
SMP742,4,4269,23108
SMP743,4,3956,13294
SMP744,2,5533,27518
SMP745,2,1610,9900
SMP_unclear,2,815,6745
SMPp&v1B_M02,2,3961,4715
SNch01,35,12448,108646
SNch05,8,261,1609
SNch10,81,6909,47674
SNpp01,25,2172,19708
SNpp02,36,3012,31337
SNpp03,4,336,3301
SNpp04,4,954,14290
SNpp05,2,483,12637
SNpp06,4,1649,10489
SNpp07,12,756,26882
SNpp08,4,605,9593
SNpp09,4,2582,15863
SNpp10,7,958,22665
SNpp11,6,857,10696
SNpp12,2,982,13971
SNpp13,2,350,4617
SNpp14,6,278,9493
SNpp15,6,961,8234
SNpp16,13,2249,36161
SNpp17,12,2067,13961
SNpp18,18,3087,16184
SNpp19,35,2975,99834
SNpp20,6,430,6379
"SNpp20,SApp02",3,211,2301
SNpp21,4,467,7246
SNpp22,2,140,1334
SNpp23,16,1143,25570
SNpp24,4,1049,1744
SNpp25,7,3921,2492
SNpp26,2,178,3880
SNpp27,2,196,1885
SNpp28,17,4843,31630
"SNpp29,SNpp63",18,4981,36863
SNpp30,8,13167,69109
SNpp31,2,1519,18792
SNpp32,8,5581,54777
SNpp33,7,1333,31987
SNpp34,8,2067,5632
"SNpp34,SApp16",3,629,1752
SNpp35,6,506,11975
SNpp36,2,243,2741
SNpp37,7,929,12187
SNpp38,6,3781,8903
SNpp39,39,6586,56366
SNpp40,32,3762,67848
SNpp41,22,5555,33477
SNpp42,20,1537,9858
SNpp43,19,1437,25626
SNpp44,5,797,6245
SNpp45,53,9258,117055
SNpp46,2,255,1560
SNpp47,40,5270,34362
SNpp48,10,1250,19736
SNpp49,4,624,6816
SNpp50,62,7431,102424
SNpp51,32,3942,61600
SNpp52,43,5976,101506
SNpp53,13,5041,16176
SNpp55,7,913,9431
SNpp56,13,1199,9584
SNpp57,12,1408,9465
SNpp58,16,1492,19196
SNpp59,6,750,5710
SNpp60,41,7207,46836
SNpp61,10,2603,24396
SNpp62,9,3140,22126
SNppxx,80,14232,198237
SNta02,2,310,2733
"SNta02,SNta09",241,52323,216610
SNta03,39,8704,65592
SNta04,83,26285,116444
"SNta04,SNta11",53,13263,53090
SNta05,6,5251,28333
SNta06,10,2854,19503
SNta07,30,5849,44856
SNta10,4,4557,18636
SNta11,67,17379,86142
"SNta11,SNta14",42,16597,84954
SNta12,5,2765,12309
SNta13,6,6023,30955
SNta14,12,4621,29593
SNta18,55,13562,74020
SNta19,28,3030,20455
"SNta19,SNta37",13,2394,12999
SNta20,156,20671,158848
"SNta20,SNta29",1,28,200
SNta21,117,10177,139260
"SNta21,SNta38",2,309,3039
SNta22,5,943,6714
"SNta22,SNta23",3,444,2843
"SNta22,SNta33",8,2893,20934
SNta23,40,4329,31855
SNta24,1,50,404
SNta25,63,8562,72378
"SNta25,SNta30",8,1040,8642
SNta26,31,3754,38566
SNta27,47,4374,41492
"SNta27,SNta28",8,944,9189
SNta28,74,8552,87685
"SNta28,SNta29",1,24,235
"SNta28,SNta40",1,79,719
"SNta28,SNta44",8,1075,8796
SNta29,260,28053,288921
SNta30,65,8136,75309
SNta31,76,8517,54800
"SNta31,SNta34",1,50,407
SNta32,53,6764,40589
SNta33,25,6803,42746
SNta34,54,6611,47738
SNta35,43,4822,32688
SNta36,12,1547,9904
SNta37,228,35830,254313
SNta38,122,14112,126841
SNta39,23,1238,12704
SNta40,50,1694,24327
SNta41,54,3275,31390
SNta42,77,8715,83047
SNta43,73,8630,70107
SNta44,36,3274,30121
"SNta44,SNta45",1,46,394
SNta45,31,3297,25288
SNtaxx,19,1306,10798
SNxx01,21,7609,23841
SNxx02,25,5968,32177
SNxx03,186,37420,134249
SNxx04,130,33313,133087
SNxx05,18,2049,6324
SNxx06,37,4092,16793
SNxx07,27,9365,57524
SNxx08,5,810,14378
SNxx09,2,712,9299
SNxx10,6,1870,12194
SNxx11,11,6719,38085
SNxx14,66,17955,85434
SNxx15,10,298,28887
SNxx16,6,502,4346
SNxx17,6,862,17322
SNxx19,14,1051,21712
SNxx20,26,2476,41087
SNxx21,18,1218,19309
SNxx22,34,3672,21487
SNxx23,22,6479,63644
SNxx24,2,381,6990
SNxx25,10,3440,37121
SNxx26,12,1663,23766
"SNxx27,SNxx29",4,562,7711
SNxx28,6,849,13471
SNxx29,20,6119,76684
SNxx30,5,1489,12742
SNxx31,2,798,7044
SNxx32,2,171,5730
SNxx33,72,8956,101492
SNxxxx,102,3167,48219
STTMm,4,30278,638
SpsP,4,3580,13803
Sternal adductor MN,6,11490,904
Sternal anterior rotator MN,12,109772,2313
Sternal posterior rotator MN,22,136511,6125
Sternotrochanter MN,14,140149,2625
T1,1777,406118,14860
T2,1630,946498,1337721
T2a,1872,602142,1648162
T3,1940,479239,993533
T4_unclear,4,519,1421
T4a,1684,424348,982880
T4b,1690,428979,807410
T4c,1778,418619,967303
T4d,1709,385024,828661
T5a,1664,382085,1063521
T5a_unclear,1,89,186
T5b,1715,406476,853389
T5c,1720,411738,1012447
T5d,1620,361695,845360
TN1a_a,2,3808,7231
TN1a_b,2,3319,6023
TN1a_c,2,3353,5743
TN1a_d,2,3147,7790
TN1a_e,2,4079,7840
TN1a_f,4,5797,14670
TN1a_g,4,6078,12947
TN1a_h,2,4581,8499
TN1a_i,2,4526,7292
TN1c_a,5,3778,15792
TN1c_b,2,1754,8276
TN1c_c,4,2747,17530
TN1c_d,2,1258,6155
TPMN1,48,6090,51777
TPMN2,12,1962,30107
TRN_VP1m,11,4992,30514
TRN_VP2,7,3579,27739
TRN_VP3a,6,5253,47576
TRN_VP3b,1,324,2757
TTMn,2,6816,1844
Ta depressor MN,9,2190,386
Ta levator MN,5,7100,67
Tergopleural/Pleural promotor MN,8,55764,649
Tergotr. MN,12,63268,996
Ti extensor MN,12,77784,2379
Ti flexor MN,37,62509,3203
Tlp11,68,83807,137901
Tlp12,139,184154,257561
Tlp13,115,197257,244615
Tlp14,58,157928,186168
Tm1,1777,699326,3150376
Tm12,967,296911,590150
Tm16,396,237215,577517
Tm2,1766,677382,2113531
Tm20,1762,387238,1374657
Tm23,33,51824,80017
Tm24,245,252730,217358
Tm26,103,54226,97043
Tm29,544,168081,418623
Tm3,2054,778312,2948021
Tm30,124,75029,120685
Tm31,120,60885,258332
Tm32,125,173012,181364
Tm33,280,98061,190550
Tm34,174,56768,151266
Tm35,86,22479,113197
Tm36,155,65770,160167
Tm37,559,237090,717089
Tm38,223,108872,370450
Tm39,426,147038,491221
Tm3_unclear,1,224,414
Tm4,1670,747025,2129885
Tm40,180,57407,145590
Tm5Y,898,418751,1092921
Tm5a,624,143701,496965
Tm5b,522,143881,446942
Tm5c,750,207280,730601
Tm6,1526,750480,792627
Tm9,1771,208247,827450
TmY10,552,245818,714242
TmY13,432,248175,589566
TmY14,477,792210,267496
TmY15,209,407516,544145
TmY16,168,246864,282291
TmY17,395,277280,718693
TmY18,1367,464852,706009
TmY19a,86,260787,323499
TmY19b,36,175103,144273
TmY20,343,225144,362645
TmY21,372,207899,524628
TmY3,824,623162,706523
TmY4,562,306865,518777
TmY5a,1364,977765,1517513
TmY9a,471,191002,567969
TmY9b,515,192348,523741
TmY_unclear,4,1831,3659
Tm_unclear,4,2538,5389
Tr extensor MN,11,27557,1499
Tr flexor MN,35,99732,2395
TuBu01,10,6588,6901
TuBu02,12,4058,11897
TuBu03,23,8522,14753
TuBu04,12,4943,7326
TuBu05,11,7205,3836
TuBu06,10,9611,5262
TuBu07,21,12125,10388
TuBu08,21,14248,11382
TuBu09,21,10428,9269
TuBu10,15,8160,7831
TuTuA_1,2,27798,31969
TuTuA_2,2,33602,31963
TuTuB_a,2,11478,11150
TuTuB_b,2,5796,5922
V1,2,6309,9615
VA1d_adPN,6,22157,81459
VA1d_vPN,2,3520,10150
VA1v_adPN,8,24867,76080
VA1v_vPN,4,10933,26199
VA2_adPN,2,24788,88136
VA3_adPN,4,14460,60720
VA4_lPN,2,11202,42915
VA5_lPN,6,13252,54777
VA6_adPN,2,20243,64592
VA7l_adPN,2,9472,38457
VA7m_lPN,6,9761,38883
VC1_lPN,2,14351,47803
VC2_lPN,2,10908,40670
VC3_adPN,7,22180,55502
VC4_adPN,6,15867,51361
VC5_lvPN,6,18679,64831
VCH,2,56803,59359
VES001,2,12750,40036
VES002,2,7587,36663
VES003,2,6172,23722
VES004,2,5136,20897
VES005,2,15405,31246
VES007,2,11345,26464
VES010,2,3971,21512
VES011,2,6626,9696
VES012,2,9813,32377
VES013,2,8713,30445
VES014,2,4658,26310
VES016,2,4678,15298
VES017,2,4341,23070
VES018,2,8775,14098
VES019,6,8019,21228
VES020,6,8736,22086
VES021,5,5505,14982
VES022,11,27923,43270
VES023,7,6397,24232
VES024_a,4,1798,6940
VES024_b,2,1245,3736
VES025,2,5641,31773
VES027,2,3248,16011
VES030,2,3710,20739
VES031,7,9743,36794
VES032,2,2229,8909
VES033,7,4871,26101
VES034_b,8,6414,28407
VES037,8,2378,18536
VES039,2,1651,7319
VES040,2,3418,15925
VES041,2,41417,67193
VES043,2,4134,19859
VES045,2,14510,26546
VES046,2,6904,14656
VES047,2,8461,19871
VES048,2,7899,15019
VES049,6,9817,27487
VES050,4,2360,15662
VES051,4,3761,13115
VES052,4,3686,12840
VES053,2,16306,27449
VES054,2,7225,15845
VES056,2,5480,35413
VES057,2,3241,10906
VES058,2,4718,17287
VES059,2,8305,11678
VES063,4,10510,66466
VES064,2,13618,38805
VES065,2,3106,10464
VES067,2,6155,16399
VES070,2,4123,17936
VES071,2,4589,11836
VES072,2,7022,13758
VES073,2,4843,18159
VES074,2,7008,24508
VES075,2,8669,30483
VES076,2,4112,11239
VES077,2,4078,13502
VES078,2,4380,15195
VES079,2,4802,17851
VES085_a,2,6880,16428
VES085_b,2,7055,29511
VES087,4,20947,34084
VES088,2,16138,30552
VES089,2,14146,24398
VES090,2,2146,15100
VES091,2,4547,18440
VES092,2,23597,35763
VES093_a,2,1323,3252
VES093_b,4,1866,4656
VES093_c,2,762,2419
VES094,2,3113,8630
VES095,2,4522,5174
VES096,2,4390,4753
VES097,4,9661,12227
VES098,2,4302,7538
VES099,2,4081,8389
VES100,2,3294,5073
VES101,6,6483,10911
VES102,2,1699,3714
VES103,4,4051,8784
VES104,2,11567,27689
VES105,2,1371,12866
VES106,2,4805,17726
VES107,4,6169,11343
VES108,1,2877,15722
VES109,2,1906,4840
VES200m,12,21007,64612
VES202m,7,12246,34948
VES203m,6,9189,22955
VES204m,6,8152,20944
VES205m,2,4648,10272
VES206m,7,5811,19588
VL1_ilPN,2,17915,39777
VL1_vPN,2,3543,16252
VL2a_adPN,2,20134,65462
VL2a_vPN,6,8003,11611
VL2p_adPN,2,22372,84490
VL2p_vPN,4,4700,11416
VLP_TBD1,2,2016,7156
VM1_lPN,2,8539,30375
VM2_adPN,3,7838,31076
VM3_adPN,4,14821,61053
VM4_adPN,2,6657,27217
VM4_lvPN,6,9135,20665
VM5d_adPN,12,30034,63735
VM5v_adPN,5,16538,34785
VM6_adPN,2,18136,50956
VM6_lvPN,6,1614,9547
VM7d_adPN,7,19374,63719
VM7v_adPN,3,9529,31954
VP1d+VP4_l2PN1,2,14428,49967
VP1d+VP4_l2PN2,2,11127,39966
VP1d_il2PN,2,7821,24061
VP1l+VP3_ilPN,2,4897,29445
VP1l+_lvPN,9,3543,20399
VP1m+VP2_lvPN1,2,1608,8581
VP1m+VP2_lvPN2,8,4754,23543
VP1m+VP5_ilPN,2,5581,22681
VP1m+_lvPN,4,3037,14080
VP1m_l2PN,2,10434,51872
VP2+VC5_l2PN,2,3803,13665
VP2+Z_lvPN,4,3761,23976
VP2+_adPN,2,1904,17951
VP2_adPN,1,6933,27126
VP2_l2PN,2,3223,19540
VP3+VP1l_ivPN,2,8685,36057
VP3+_l2PN,6,14217,32614
VP3+_vPN,2,1498,6090
VP4+VL1_l2PN,2,7192,24979
VP4+_vPN,2,1660,20293
VP4_vPN,2,3003,20917
VP5+VP3_l2PN,2,4598,10087
VP5+Z_adPN,2,5174,27023
VS,18,190783,29426
VST1,5,9368,8322
VST2,7,20331,19416
VSm,4,35290,26698
V_ilPN,2,17671,66060
V_l2PN,2,4908,24601
WED001,10,7455,29814
WED002,16,6266,31472
WED004,10,3997,16568
WED006,2,7436,37423
WED007,2,12010,26118
WED008,2,3488,9607
WED009,6,3853,17608
WED010,6,4121,11183
WED011,2,1020,16185
WED012,5,4090,11046
WED013,1,564,2199
WED014,4,2058,7164
WED015,9,9789,19688
WED016,2,3522,9681
WED017,2,2509,10478
WED018,2,2425,11895
WED020_a,2,2144,2803
WED020_b,3,2752,6209
WED022,2,1726,5543
WED023,6,3408,7829
WED024,4,3195,8775
WED025,6,4394,7454
WED026,6,4278,11686
WED028,6,3286,7692
WED029,4,1997,4641
WED030_a,12,5298,12399
WED030_b,12,7966,12430
WED031,9,6785,13915
WED032,8,3021,8169
WED033,14,4327,13548
WED034,6,3053,13702
WED035,10,3888,19995
WED037,8,2665,12036
WED038,16,6536,19122
WED039,5,2926,7153
WED040_a,15,5158,17723
WED040_b,4,1737,3721
WED040_c,2,646,2714
WED041,6,1690,5048
WED042,10,6068,19764
WED044,2,1293,2621
WED045,2,2901,11980
WED046,2,10781,20198
WED047,4,9033,16917
WED051,2,2731,7292
WED055_a,2,2365,4025
WED055_b,8,9746,15821
WED056,12,14162,18655
WED057,21,15320,25860
WED060,4,10291,24652
WED061,4,6383,18837
WED063_a,4,3924,15350
WED063_b,7,8471,29059
WED065,4,3869,10114
WED066,1,1152,3978
WED069,2,5391,18581
WED070,2,3950,11241
WED071,2,2742,17594
WED072,6,18489,34147
WED074,4,4279,22095
WED075,2,13868,24296
WED076,2,6177,24968
WED077,4,4764,19871
WED078,2,1296,8585
WED079,2,2776,6358
WED080,2,5228,10169
WED081,2,2625,13299
WED082,4,4066,20029
WED083,2,1131,5646
WED084,2,977,4343
WED085,2,2309,4133
WED089,2,2398,9659
WED091,2,1996,7669
WED092,10,25487,134377
WED093,4,6416,26310
WED094,5,6552,20009
WED095,5,5088,13541
WED096,10,6060,32988
WED097,4,2824,10314
WED098,5,4329,14811
WED099,3,3174,5861
WED100,4,4833,10966
WED101,5,2149,13133
WED102,4,1830,8043
WED103,12,3924,13278
WED104,2,15665,39977
WED106,4,7227,18471
WED107,2,12237,36927
